IdSolic;StatusSolic;QuantSolic;Quant_Confirmada;Pendencias;DescricaoPendencias;obra;BaseOperacional;TipoSolic;titulo;DataSolic;DataCriacaoReserva;Processo;DataEstorno;Modified;DataSolicMod;DataPendencia;DataRegularizacao;Created;DataSolicPrev
ENC-20260210-1240333-221.0-16270603;Movimentado;130,5;130,5;Outro, Verba;Mudar Código 2401000 Ou Retirar Se Não Der Critica;1240333;Bonfim;221;Iem Jan/26 Utd Senhor Do Bonfim (41);2026-02-10;2026-02-10;Encerramento;;2026-03-12;2026-02-11;2026-02-11;;2026-02-10;2026-02-12
ENC-20260211-1110764-221.0-S-RES;Deletado;68,75;0,0;Outro;Codigo Errado;1110764;Juazeiro;221;;2026-02-11;;Encerramento;;2026-03-31;2026-02-11;2026-03-26;;2026-02-11;2026-02-13
ENC-20260211-1110764-222.0-S-RES;Deletado;1502,684;0,0;Outro;Codigo Errado;1110764;Juazeiro;222;;2026-02-11;;Encerramento;;2026-03-31;2026-02-11;2026-03-26;;2026-02-11;2026-02-13
ENC-20260211-1110764-922.0-S-RES;Deletado;29,0;0,0;Outro;Codigo Errado;1110764;Juazeiro;922;;2026-02-11;;Encerramento;;2026-03-31;2026-02-11;2026-03-26;;2026-02-11;2026-02-13
ENC-20260211-1126380-221.0-16336895;Movimentado;6,9399999999999995;6,9399999999999995;;;1126380;Juazeiro;221;Ld-Cind-Faz S O Joao-Rural-Sts;2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-11;;;2026-02-11;2026-02-13
ENC-20260211-1126380-222.0-16336896;Movimentado;28,0267999999999;28,0267999999999;;;1126380;Juazeiro;222;Ld-Cind-Faz S O Joao-Rural-Sts;2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-13;;;2026-02-11;2026-02-13
ENC-20260211-1140592-222.0-16307526;Movimentado;28,2;28,2;;;1140592;Bonfim;222;;2026-02-11;2026-02-11;Encerramento;;2026-03-31;2026-02-11;;;2026-02-11;2026-02-13
ENC-20260211-1140592-922.0-16307525;Movimentado;3,0;3,0;;;1140592;Bonfim;922;;2026-02-11;2026-02-11;Encerramento;;2026-03-31;2026-02-11;;;2026-02-11;2026-02-13
ENC-20260211-1146131-221.0-16337651;Movimentado;57,992;57,992;;;1146131;Juazeiro;221;Ac-Regfv-Ccol-Pov Desterro-Cai Ara-Iii;2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-11;;;2026-02-11;2026-02-13
ENC-20260211-1157352-222.0-S-RES;Deletado;2,0;0,0;Outro;Codigo Errado;1157352;Jacobina;222;Er-Cind-Pov-Vila Dos Irrigantes-Rural;2026-02-11;;Encerramento;;2026-03-26;2026-02-25;2026-03-26;;2026-02-11;2026-02-13
ENC-20260211-1165914-222.0-S-RES;Deletado;604,6;0,0;Outro;Codigo Errado;1165914;Bonfim;222;Eq-Coel-Rua-Marcos De Jesus-Alto Das Pop;2026-02-11;;Encerramento;;2026-03-26;2026-02-13;2026-03-26;;2026-02-11;2026-02-13
ENC-20260211-1166295-221.0-16348325;Movimentado;8,0;8,0;;;1166295;Bonfim;221;Er-Cind-Faz-Boa Esperanca-Aroeira;2026-02-11;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-11;2026-02-13
ENC-20260211-1170764-221.0-16342027;Movimentado;68,75;68,75;Verba;Verba;1170764;Juazeiro;221;Me-Coel-Rua-Paulo Machado -357;2026-02-11;2026-02-12;Encerramento;;2026-03-12;2026-02-12;2026-02-12;;2026-02-11;2026-02-13
ENC-20260211-1170764-222.0-16342029;Movimentado;1257,22;1257,22;;;1170764;Juazeiro;222;Me-Coel-Rua-Paulo Machado -357;2026-02-11;2026-02-12;Encerramento;;2026-03-12;2026-02-12;;;2026-02-11;2026-02-13
ENC-20260211-1170764-222.0-16342412;Movimentado;245,464;245,464;;;1170764;Juazeiro;222;Me-Coel-Rua-Paulo Machado -357;2026-02-11;2026-02-12;Encerramento;;2026-03-12;2026-02-12;;;2026-02-11;2026-02-13
ENC-20260211-1170764-922.0-16342413;Movimentado;20,0;20,0;;;1170764;Juazeiro;922;Me-Coel-Rua-Paulo Machado -357;2026-02-11;2026-02-12;Encerramento;;2026-03-12;2026-02-12;;;2026-02-11;2026-02-13
ENC-20260211-1170764-922.0-16342414;Movimentado;9,0;9,0;;;1170764;Juazeiro;922;Me-Coel-Rua-Paulo Machado -357;2026-02-11;2026-02-12;Encerramento;;2026-03-12;2026-02-12;;;2026-02-11;2026-02-13
ENC-20260211-1181807-221.0-0016346759 ;Movimentado;9,03;9,03;;;1181807;Jacobina;221;Me-Coel-Rua-Reinaldo Jacobina-Peru;2026-02-11;2026-02-12;Encerramento;;2026-03-12;2026-02-12;;;2026-02-11;2026-02-13
ENC-20260211-1181807-222.0-0016346759 ;Movimentado;68,0;68,0;;;1181807;Jacobina;222;Me-Coel-Rua-Reinaldo Jacobina-Peru;2026-02-11;2026-02-12;Encerramento;;2026-03-12;2026-02-12;;;2026-02-11;2026-02-13
ENC-20260211-1183329-221.0-16339695;Movimentado;5,0;5,0;;;1183329;Bonfim;221;Er-Cind-Et-Adutora Mina-Rural-Nucleo Pil;2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-11;;;2026-02-11;2026-02-13
ENC-20260211-1187064-222.0-16340970;Movimentado;11,8;11,8;;;1187064;Bonfim;222;Er-Cind-Pov-Pedra Brnaca-Rural;2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-11;;;2026-02-11;2026-02-13
ENC-20260211-1187064-922.0-16341002;Movimentado;2,0;2,0;;;1187064;Bonfim;922;Er-Cind-Pov-Pedra Brnaca-Rural;2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-11;;;2026-02-11;2026-02-13
ENC-20260211-1193705-221.0-16331897;Movimentado;101,79;101,79;;;1193705;Bonfim;221;Iem_Corret_2025_2_42275;2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-11;;;2026-02-11;2026-02-13
ENC-20260211-1194939-221.0-16305443;Movimentado;37,0;37,0;;;1194939;Bonfim;221;Iem_Corret_2025_1_38981;2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-12;;;2026-02-11;2026-02-13
ENC-20260211-1194939-222.0-16305443;Movimentado;37,0;37,0;;;1194939;Bonfim;222;Iem_Corret_2025_1_38981;2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-12;;;2026-02-11;2026-02-13
ENC-20260211-1195746-922.0-16348326;Movimentado;1,0;1,0;;;1195746;Bonfim;922;Er-Ccol-Pov-Ponta Baixa 1228-A-Rural;2026-02-11;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-11;2026-02-13
ENC-20260211-1206973-221.0-16338450;Movimentado;12,0;12,0;;;1206973;Juazeiro;221;Rr-Grua-Faz-Juriti-Rural-Curaca;2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-11;;;2026-02-11;2026-02-13
ENC-20260211-1206973-222.0-16339623;Deletado;3,0;0,0;;;1206973;Juazeiro;222;Rr-Grua-Faz-Juriti-Rural-Curaca;2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-11;;;2026-02-11;2026-02-13
ENC-20260211-1206973-222.0-16339626;Deletado;3,0;0,0;;;1206973;Juazeiro;222;Rr-Grua-Faz-Juriti-Rural-Curaca;2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-12;;;2026-02-11;2026-02-13
ENC-20260211-1211192-221.0-16339710;Movimentado;2,0;2,0;;;1211192;Bonfim;221;Er-Cind-Pov-Cacimba-Cacimbinha;2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-11;;;2026-02-11;2026-02-13
ENC-20260211-1224954-221.0-16348327;Movimentado;54,5;54,5;;;1224954;Bonfim;221;Rr-Cind-Pov-Barracas-Rural Barracas;2026-02-11;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-11;2026-02-13
ENC-20260211-1224954-222.0-16348327;Movimentado;37,9;37,9;;;1224954;Bonfim;222;Rr-Cind-Pov-Barracas-Rural Barracas;2026-02-11;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-11;2026-02-13
ENC-20260211-1224954-921.0-16348331;Movimentado;13,0;13,0;;;1224954;Bonfim;921;Rr-Cind-Pov-Barracas-Rural Barracas;2026-02-11;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-11;2026-02-13
ENC-20260211-1224954-922.0-16348692;Movimentado;1,0;1,0;;;1224954;Bonfim;922;Rr-Cind-Pov-Barracas-Rural Barracas;2026-02-11;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-11;2026-02-13
ENC-20260211-1224954-922.0-16348693;Deletado;4,0;0,0;;;1224954;Bonfim;922;Rr-Cind-Pov-Barracas-Rural Barracas;2026-02-11;2026-02-13;Encerramento;;2026-03-12;2026-02-17;;;2026-02-11;2026-02-13
ENC-20260211-1230949-221.0-16328700;Movimentado;1,0;1,0;;;1230949;Juazeiro;221;Iem Nov/25 Utd Juazeiro (41);2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-11;;;2026-02-11;2026-02-13
ENC-20260211-1231010-221.0-16328704;Movimentado;187,0;187,0;;;1231010;Juazeiro;221;Iem Nov/25 Utd Remanso (41);2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-11;;;2026-02-11;2026-02-13
ENC-20260211-1231010-222.0-16328705;Movimentado;1,0;1,0;;;1231010;Juazeiro;222;Iem Nov/25 Utd Remanso (41);2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-11;;;2026-02-11;2026-02-13
ENC-20260211-1231010-222.0-16328706;Movimentado;75,24000000000001;75,24000000000001;;;1231010;Juazeiro;222;Iem Nov/25 Utd Remanso (41);2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-11;;;2026-02-11;2026-02-13
ENC-20260211-1231010-922.0-16328707;Movimentado;5,0;5,0;;;1231010;Juazeiro;922;Iem Nov/25 Utd Remanso (41);2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-11;;;2026-02-11;2026-02-13
ENC-20260211-1231936-222.0-16339703;Movimentado;70,32;51,52;;;1231936;Jacobina;222;Er-Cind-Pov-Alazao 88888-Rural;2026-02-11;2026-02-11;Encerramento;2026-02-12;2026-03-12;2026-02-12;;;2026-02-11;2026-02-13
ENC-20260211-1233145-221.0-16340953;Movimentado;18,0;18,0;;;1233145;Jacobina;221;Er-Cind-Faz-Alagoas-Rural-Ourolandia;2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-12;;;2026-02-11;2026-02-13
ENC-20260211-1233145-222.0-16340751;Movimentado;1,0;1,0;;;1233145;Jacobina;222;Er-Cind-Faz-Alagoas-Rural-Ourolandia;2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-12;;;2026-02-11;2026-02-13
ENC-20260211-1239419-222.0-16302979;Movimentado;136,0;136,0;;;1239419;Bonfim;222;Iem_Corret_2025_11_71702Regularizacao;2026-02-11;2026-02-11;Encerramento;;2026-03-12;2026-02-12;;;2026-02-11;2026-02-13
ENC-20260211-1248671-222.0-16337855;Movimentado;1,0;1,0;;;1248671;Juazeiro;222;;2026-02-11;2026-02-11;Encerramento;;2026-03-31;2026-02-12;;;2026-02-11;2026-02-13
ENC-20260212-1044962-221.0-16353374;Movimentado;13,0;13,0;Verba;Verba;1044962;Juazeiro;221;Ac-Cind-Si-Pantanal -Rural;2026-02-12;2026-02-13;Encerramento;;2026-02-19;2026-02-19;2026-02-16;;2026-02-12;2026-02-16
ENC-20260212-1140592-221.0-16305443;Movimentado;37,0;37,0;;;1140592;Bonfim;221;;2026-02-12;2026-02-12;Encerramento;;2026-03-31;2026-02-12;;;2026-02-12;2026-02-16
ENC-20260212-1140592-222.0-16339773;Movimentado;1,0;1,0;;;1140592;Bonfim;222;;2026-02-12;2026-02-12;Encerramento;;2026-03-31;2026-02-12;;;2026-02-12;2026-02-16
ENC-20260212-1143804-221.0-16339776;Movimentado;1,0;1,0;;;1143804;Bonfim;221;Iem Mai/24 Utd Senhor Do Bonfim (41);2026-02-12;2026-02-12;Encerramento;;2026-03-12;2026-02-12;;;2026-02-12;2026-02-16
ENC-20260212-1148717-221.0-16350474;Movimentado;4,0;4,0;;;1148717;Bonfim;221;Er-Cind-Pov-Laginha-Rural;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1148717-921.0-16350481;Movimentado;2,0;2,0;;;1148717;Bonfim;921;Er-Cind-Pov-Laginha-Rural;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1157010-222.0-16345317 ;Movimentado;53,83;53,83;;;1157010;Bonfim;222;Iem_Corret_2024_8_1499;2026-02-12;2026-02-12;Encerramento;;2026-02-13;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1157352-922.0-16350036;Movimentado;1,0;1,0;;;1157352;Bonfim;922;Er-Cind-Pov-Vila Dos Irrigantes-Rural;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-25;;;2026-02-12;2026-02-16
ENC-20260212-1159699-222.0-16345319 ;Movimentado;100,5;100,5;;;1159699;Bonfim;222;Iem_Corret_2024_8_40868;2026-02-12;2026-02-12;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1161104-222.0-16344923;Movimentado;100,0;100,0;;;1161104;Bonfim;222;Me-Coel-Av-Campo Clube-Campo Clube;2026-02-12;2026-02-12;Encerramento;;2026-02-13;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1171728-222.0-16343920;Movimentado;3,0;3,0;;;1171728;Juazeiro;222;Iem_Corret_2024_10_47588;2026-02-12;2026-02-12;Encerramento;;2026-03-12;2026-02-12;;;2026-02-12;2026-02-16
ENC-20260212-1171728-922.0-16343922;Movimentado;1,0;1,0;;;1171728;Juazeiro;922;Iem_Corret_2024_10_47588;2026-02-12;2026-02-12;Encerramento;;2026-03-12;2026-02-12;;;2026-02-12;2026-02-16
ENC-20260212-1173147-221.0-16345320 ;Movimentado;53,83;53,83;;;1173147;Bonfim;221;Iem_Corret_2024_9_48150;2026-02-12;2026-02-12;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1173147-221.0-16345323 ;Movimentado;100,5;100,5;;;1173147;Bonfim;221;Iem_Corret_2024_9_48150;2026-02-12;2026-02-12;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1176761-221.0-16350483;Movimentado;1,0;1,0;;;1176761;Bonfim;221;Ub-Cind-Trv-Cleriston Andrade-Urbana;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1180962-222.0-16350484;Movimentado;1,0;1,0;;;1180962;Bonfim;222;Er-Ccol-Faz-Pau D Arco-Rural;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1184535-222.0-16344562;Movimentado;22,27;22,27;;;1184535;Juazeiro;222;Iem_Corret_2024_12_42696;2026-02-12;2026-02-12;Encerramento;;2026-03-12;2026-02-12;;;2026-02-12;2026-02-16
ENC-20260212-1186324-922.0-16350485;Movimentado;4,0;4,0;;;1186324;Bonfim;922;Ac-Cind-Pov-Lagoa Dos Cavalos-Rural;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1194939-222.0-16305443;Movimentado;37,0;37,0;;;1194939;Bonfim;222;Iem_Corret_2025_1_38981;2026-02-12;2026-02-12;Encerramento;;2026-03-12;2026-02-12;;;2026-02-12;2026-02-16
ENC-20260212-1201007-222.0-16348252;Movimentado;134,1;134,1;;;1201007;Juazeiro;222;Ac-Cind-Rua-S 1-Centro-Pilao Arcado;2026-02-12;2026-02-12;Encerramento;;2026-03-16;2026-02-25;;;2026-02-12;2026-02-16
ENC-20260212-1201007-922.0-16347591;Movimentado;2,0;2,0;;;1201007;Juazeiro;922;Ac-Cind-Rua-S 1-Centro-Pilao Arcado;2026-02-12;2026-02-12;Encerramento;;2026-03-16;2026-02-16;;;2026-02-12;2026-02-16
ENC-20260212-1206236-222.0-16342657;Deletado;11,11;0,0;;;1206236;Juazeiro;222;Iem_Corret_2025_5_31960;2026-02-12;2026-02-12;Encerramento;;2026-03-12;2026-02-12;;;2026-02-12;2026-02-16
ENC-20260212-1206236-222.0-16343664;Movimentado;11,11;11,11;;;1206236;Juazeiro;222;Iem_Corret_2025_5_31960;2026-02-12;2026-02-12;Encerramento;;2026-03-12;2026-02-12;;;2026-02-12;2026-02-16
ENC-20260212-1210106-221.0-16350035;Movimentado;3,0;3,0;;;1210106;Bonfim;221;Er-Cind-Pov-Campo Alegre-Campo Alegre;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1210625-221.0-S-RES;Deletado;8,0;0,0;Outro;Codigo Errado;1210625;Jacobina;221;Er-Cind-Pov-Lagedo Raso-Tiquara;2026-02-12;;Encerramento;;2026-03-26;2026-02-12;2026-03-26;;2026-02-12;2026-02-16
ENC-20260212-1211728-222.0-16348253;Movimentado;4,0;4,0;;;1211728;Juazeiro;222;Me-Coel-Traf J01059-Dij-01J2;2026-02-12;2026-02-12;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1211728-222.0-16348306;Movimentado;2,0;2,0;;;1211728;Juazeiro;222;Me-Coel-Traf J01059-Dij-01J2;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1212962-221.0-16350488;Movimentado;2,0;2,0;;;1212962;Bonfim;221;Er-Cind-Pov-Bebedouro-Bebedouro;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1214216-221.0-16350490;Movimentado;15,0;11,0;Estoque Virtual;Modificar Código Para 3430530;1214216;Bonfim;221;Ri-Sein-Rua-Alto Da Esta Ao-Antonio Gonc;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-13;2026-02-13;;2026-02-12;2026-02-16
ENC-20260212-1215317-221.0-16343870;Movimentado;1,0;1,0;;;1215317;Bonfim;221;Er-Cind-Pov-Riachao-Riachao;2026-02-12;2026-02-12;Encerramento;;2026-03-12;2026-02-12;;;2026-02-12;2026-02-16
ENC-20260212-1221931-222.0-16350491;Movimentado;11,0;11,0;;;1221931;Bonfim;222;Er-Cind-Rua-Apolonio-Jatoba;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1228829-221.0-16350039;Deletado;2,0;0,0;Estoque Virtual;Modificar Para O Código 3430530;1228829;Bonfim;221;Er-Cind-Pov-Rural-Brejo Grande;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-14;2026-02-13;;2026-02-12;2026-02-16
ENC-20260212-1229278-221.0-16350782;Movimentado;6,0;6,0;;;1229278;Bonfim;221;Ub-Cind-Rua-Passagem Velha-Olaria;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1235535-221.0-16350785;Movimentado;6,0;6,0;;;1235535;Bonfim;221;Er-Sein-Pov-Tanque Velho-Tanque Velho;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1235886-221.0-16350787;Movimentado;5,0;3,0;Estoque Virtual;Modificar Código Para 3430530;1235886;Bonfim;221;Er-Cind-Pov-Mamao-Rural - Senhor;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-13;2026-02-13;;2026-02-12;2026-02-16
ENC-20260212-1237873-221.0-16350788;Movimentado;6,0;6,0;;;1237873;Bonfim;221;Er-Cind-Faz-Pau D Arco-Rural-Pedra Verme;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1237873-921.0-16350789;Movimentado;1,0;1,0;;;1237873;Bonfim;921;Er-Cind-Faz-Pau D Arco-Rural-Pedra Verme;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1238247-221.0- 0016354052;Movimentado;207,05;202,05;Estoque Virtual;Mudar Codigo 3430530 | Tirar Se Não Der Critica Ou Mudar Codigo;1238247;Bonfim;221;Er-Cind-Faz-Itapicuru-Rural-Itapicuru;2026-02-12;2026-02-14;Encerramento;;2026-03-12;2026-02-17;2026-02-17;;2026-02-12;2026-02-16
ENC-20260212-1238247-921.0- 0016354053;Movimentado;1,0;1,0;;;1238247;Bonfim;921;Er-Cind-Faz-Itapicuru-Rural-Itapicuru;2026-02-12;2026-02-14;Encerramento;;2026-03-12;2026-02-17;;;2026-02-12;2026-02-16
ENC-20260212-1239419-222.0-16302979;Deletado;136,0;0,0;;;1239419;Bonfim;222;Iem_Corret_2025_11_71702Regularizacao;2026-02-12;2026-02-12;Encerramento;;2026-03-12;2026-02-12;;;2026-02-12;2026-02-16
ENC-20260212-1239419-922.0-16345327;Movimentado;17,0;17,0;;;1239419;Bonfim;922;Iem_Corret_2025_11_71702Regularizacao;2026-02-12;2026-02-12;Encerramento;;2026-03-12;2026-02-13;;;2026-02-12;2026-02-16
ENC-20260212-1239474-222.0-16348255;Movimentado;48,23;48,23;;;1239474;Juazeiro;222;Ub-Cind-Av-Ludugero-Alves;2026-02-12;2026-02-12;Encerramento;;2026-03-12;2026-02-16;;;2026-02-12;2026-02-16
ENC-20260212-1239474-222.0-S-RES;Deletado;41,2;0,0;Outro;Codigo Errado;1239474;Juazeiro;222;Ub-Cind-Av-Ludugero-Alves;2026-02-12;;Encerramento;;2026-03-26;2026-02-12;2026-03-26;;2026-02-12;2026-02-16
ENC-20260212-1239474-922.0-16348257;Movimentado;1,0;1,0;;;1239474;Juazeiro;922;Ub-Cind-Av-Ludugero-Alves;2026-02-12;2026-02-12;Encerramento;;2026-03-12;2026-02-19;;;2026-02-12;2026-02-16
ENC-20260212-1240861-222.0-16351052;Movimentado;61,95;61,95;;;1240861;Juazeiro;222;Er-Cind-Pov-Pontal-Rural;2026-02-12;2026-02-13;Encerramento;;2026-03-12;2026-02-12;;;2026-02-12;2026-02-16
ENC-20260212-1247145-221.0-S-RES;Deletado;6,0;0,0;Outro;Codigo Errado;1247145;Jacobina;221;Er-Cind-Pov-Lagedo Raso-Tiquara;2026-02-12;;Encerramento;;2026-03-26;2026-02-12;2026-03-26;;2026-02-12;2026-02-16
ENC-20260212-1247180-221.0-S-RES;Deletado;102,0;0,0;Outro;Codigo Errado;1247180;Jacobina;221;Er-Cind-Pov-Lagedo Raso-Tiquara;2026-02-12;;Encerramento;;2026-03-26;2026-02-12;2026-03-26;;2026-02-12;2026-02-16
ENC-20260213-1013700-922.0-16350675;Movimentado;8,0;8,0;;;1013700;Bonfim;922;Ac-Cind-Pov-S O Pedro-Rural;2026-02-13;2026-02-13;Encerramento;;2026-03-26;2026-02-13;;;2026-02-13;2026-02-17
ENC-20260213-1033157-222.0-16352894;Movimentado;3109,28068;3004,0;;;1033157;Jacobina;222;Mp-Ccol-Pov-Ingazeira-Rural;2026-02-13;2026-02-13;Encerramento;;2026-03-12;2026-02-18;;;2026-02-13;2026-02-17
ENC-20260213-1033157-922.0-16352895;Movimentado;11,0;11,0;;;1033157;Jacobina;922;Mp-Ccol-Pov-Ingazeira-Rural;2026-02-13;2026-02-13;Encerramento;;2026-03-12;2026-02-18;;;2026-02-13;2026-02-17
ENC-20260213-1048624-221.0-0016342685;Movimentado;8,0;8,0;;;1048624;Juazeiro;221;Mp-Ccol-Pov-Jazilda-Rural;2026-02-13;2026-02-13;Encerramento;;2026-03-12;2026-02-19;;;2026-02-13;2026-02-17
ENC-20260213-1048625-221.0-16353375;Movimentado;369,0;369,0;Verba;Verba;1048625;Juazeiro;221;Mp-Ccol-Pov-Jazilda-Rural;2026-02-13;2026-02-13;Encerramento;;2026-03-12;2026-02-19;2026-02-16;;2026-02-13;2026-02-17
ENC-20260213-1048625-221.0-16353377;Movimentado;2,0;2,0;Verba;Verba;1048625;Juazeiro;221;Mp-Ccol-Pov-Jazilda-Rural;2026-02-13;2026-02-13;Encerramento;;2026-03-12;2026-02-19;2026-02-16;;2026-02-13;2026-02-17
ENC-20260213-1048626-221.0-16353379;Movimentado;54,0;54,0;Verba;Verba;1048626;Juazeiro;221;Mp-Ccol-Pov-Jazilda-Rural;2026-02-13;2026-02-13;Encerramento;;2026-03-12;2026-02-19;2026-02-16;;2026-02-13;2026-02-17
ENC-20260213-1048626-221.0-16353380;Movimentado;2,0;2,0;Verba;Verba;1048626;Juazeiro;221;Mp-Ccol-Pov-Jazilda-Rural;2026-02-13;2026-02-13;Encerramento;;2026-03-12;2026-02-19;2026-02-16;;2026-02-13;2026-02-17
ENC-20260213-1101591-222.0-16353061;Movimentado;47,0;47,0;;;1101591;Juazeiro;222;It-Grua-Faz-Projeto Nilo Coelh-Rural-Mod;2026-02-13;2026-02-13;Encerramento;;2026-02-16;2026-02-16;;;2026-02-13;2026-02-17
ENC-20260213-1148575-222.0-16350051;Movimentado;29,8;29,8;;;1148575;Bonfim;222;Er-Cind-Pov-Tiquara-Rural;2026-02-13;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-13;2026-02-17
ENC-20260213-1148575-222.0-16350472;Movimentado;29,8;29,8;;;1148575;Bonfim;222;Er-Cind-Pov-Tiquara-Rural;2026-02-13;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-13;2026-02-17
ENC-20260213-1164147-222.0-16354047;Movimentado;21,126;21,126;;;1164147;Bonfim;222;Er-Cind-Faz-Rocha-At Lindo - Rural;2026-02-13;2026-02-16;Encerramento;;2026-03-12;2026-02-17;;;2026-02-13;2026-02-17
ENC-20260213-1180143-221.0-16352893;Deletado;2,0;0,0;Estoque Virtual;Modificar Código Par A 3430530;1180143;Bonfim;221;Er-Cind-Pov-Antas I-Rural;2026-02-13;2026-02-13;Encerramento;;2026-03-12;2026-02-14;2026-02-13;;2026-02-13;2026-02-17
ENC-20260213-1188776-222.0-16352636;Movimentado;50,0;50,0;;;1188776;Bonfim;222;Er-Sein-Faz-Tanquinho Da Pedra-Odilon G;2026-02-13;2026-02-13;Encerramento;;2026-03-12;2026-02-13;;;2026-02-13;2026-02-17
ENC-20260213-1199714-222.0-16324151;Movimentado;6,0;6,0;;;1199714;Bonfim;222;Ie-Religador-Jac-09Z3-Q097526;2026-02-13;2026-02-13;Encerramento;;2026-03-12;2026-02-14;;;2026-02-13;2026-02-17
ENC-20260213-1199714-222.0-16350673;Movimentado;6,0;6,0;;;1199714;Bonfim;222;Ie-Religador-Jac-09Z3-Q097526;2026-02-13;2026-02-13;Encerramento;;2026-03-19;2026-02-13;;;2026-02-13;2026-02-17
ENC-20260213-1204826-221.0-16353381;Movimentado;3,0;3,0;;;1204826;Juazeiro;221;Ub-Ccol-Cjn-Qd Qi-M-Tancredo Neves;2026-02-13;2026-02-13;Encerramento;;2026-03-12;2026-02-16;;;2026-02-13;2026-02-17
ENC-20260213-1204826-222.0-16353382;Movimentado;5,0;5,0;;;1204826;Juazeiro;222;Ub-Ccol-Cjn-Qd Qi-M-Tancredo Neves;2026-02-13;2026-02-13;Encerramento;;2026-03-12;2026-02-16;;;2026-02-13;2026-02-17
