PROJETO;TITULO;CRITERIO;MUNICIPIO;CARTEIRA;STATUS;ESTÁGIO DE OBRAS;PRE FECHAMENTO;OBS;SUPERVISOR;ENCARREGADO;RESPONSÁVEL;PLANO;AVANÇO;CLIENTE;PSTP INICIAL;PSTP FINAL;DESLIGAMENTO PROGRAMADO;DATA INICIO PROGRAMADA;DATA FINAL PROGRAMADA;DATA DE REPROGRAMAÇÃO;SERVIÇO COM LV;OBRA MIGRADA;PES;LATITUDE;LONGITUDE;MAPS;DATA INICIAL REAL;DATA FINAL REAL;ENERGIZAÇÃO;ENERG. INFORMADA;OBS.1;STATUS_AUDITORIA;MOTIVO_DESCARTE
1058100;AC-CIND-POV-PONTA DA SERRA-RURAL;PRIORIDADE PLANO ANEEL;REMANSO;NOVEMBRO;CONCLUÍDA;ENERGIZADA;COMPLETO;nan;RUBEM;RUBEM;MARLOS LOPES;7.1.2.3;100%;59;380;427;nan;03/11/2025;07/11/2025;nan;nan;NÃO;nan;-9.39231;-42.193;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1145935;AC CIND FAZ NOVA TABUA (REGUL. FV) RURAL;QLP;REMANSO;NOVEMBRO;CONCLUÍDA;ENERGIZADA;COMPLETO;nan;JORGE;JORGE;MARLOS LOPES;14.7.2;100%;15;62;47;nan;nan;20/11/2025;nan;NÃO;NÃO;nan;-9.4735;-42.2502;Ver no Mapa;22/10/2025;03/11/2025;03/11/2025;SIM;nan;Consolidado;N/A
1195623;RR-CIND-POV-ARUEIRA-RURAL;nan;JUAZEIRO;OUTUBRO;CONCLUÍDA;CONCLUÍDA;CONCLUIDO;GISMARIO E JUAREZ/ ADC;EDIE JONNES;GISMARIO;MARLOS LOPES;7.1.2.3;100%;1;2;2;15/10 E 31/10;15/10/2025;30/10/2025;nan;nan;NÃO;nan;-9.1132413;-40.1270647;Ver no Mapa;15/10/2025;30/10/2025;30/10/2025;31/10/2025;nan;Consolidado;N/A
1173964;RR-CIND-POV-SALINA GRANDE-RURAL;JUDICIAL;REMANSO;NOVEMBRO;CONCLUÍDA;ENERGIZADA;COMPLETO;OURO;JORGE;JORGE;MARLOS LOPES;14.4.12.1;100%;36;227;234;nan;nan;20/11/2025;nan;nan;NÃO;nan;-9.41902;-41.9204;Ver no Mapa;17/07/2025;25/11/2025;25/11/2025;SIM;nan;Consolidado;N/A
1228694;REDE PEDAGOGICA REMANSO (COELBA);COELBA;REMANSO;NOVEMBRO;AVANÇO;ESCAVAÇÃO;PARCIAL;nan;ANDERSON;MANUTENÇÃO;MARLOS LOPES;nan;100%;nan;nan;nan;nan;10/11/2025;21/11/2025;nan;NÃO;SIM;nan;-9.6277730;-42.081040;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1210327;ER-CIND-POV-CAITITUS-CAITITUS;nan;UAUÁ;OUTUBRO;AVANÇO;ESCAVAÇÃO;nan;nan;SANTIAGO;nan;CARLOS EDUARDO;7.1.2.3;100%;1;20;nan;nan;28/10/2025;nan;nan;nan;SIM;nan;-9.9312168;-39.3249672;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1218769;ME-COEL-POV-AZULAO-ALTO DA BELA VISTA;EQUIPAMENTO;REMANSO;NOVEMBRO;CONCLUÍDA;ENERGIZADA;VIA E-MAIL;nan;ANDERSON;PEDRO LINO;MARLOS LOPES;8.2.2.3;100%;0;6;6;nan;10/11/2025;15/11/2025;nan;SIM;NÃO;nan;-9.482037;-43.396138;Ver no Mapa;17/11/2025;28/11/2025;29/11/2025;SIM;nan;Consolidado;N/A
1211868;ER-CIND-POV-SALGADINHA-SALGADINHA;nan;SOBRADINHO;OUTUBRO;CONCLUÍDA;CONCLUÍDA;nan;nan;EDIE JONNES;JUAREZ;DIEGO ALMEIDA;7.1.2.3;100%;1;2;2;nan;21/10/2025;21/10/2025;nan;NÃO;SIM;nan;-9.7731554;-40.9472304;Ver no Mapa;21/10/2025;21/10/2025;21/10/2025;22/10/2025;nan;Consolidado;N/A
1128536;MP-CCOL-POV-XIQUE XIQUE-RURAL;nan;CASA NOVA;SETEMBRO;EM EXECUÇÃO;IMPLANTAÇÃO;nan;OURO;PAULO JUNIOR;FERNANDO;DIEGO ALMEIDA;14.4.12.1;70%;nan;166;nan;nan;07/08/2025;31/10/2025;nan;nan;SIM;nan;-9.6263923;-41.838502;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1173811;ER-CIND-FAZ-LAPAO-RURAL;nan;UAUÁ;OUTUBRO;CONCLUÍDA;CONCLUÍDA;nan;GISMARIO / JUAREZ;EDIE JONNES;JUAREZ;CARLOS EDUARDO;7.1.2.3;100%;1;2;2;nan;22/10/2025;22/10/2025;nan;SIM;SIM;nan;-9.810783;-39.600581;Ver no Mapa;22/10/2025;22/10/2025;22/10/2025;24/10/2025;nan;Consolidado;N/A
1195081;EQ COEL ROD BR 324 RURAL;EQUIPAMENTO;REMANSO;NOVEMBRO;MIGRAR;EQUIPAMENTO;PARCIAL;nan;ANDERSON;PEDRO LINO;MARLOS LOPES;7.1.2.3;100%;1;2;nan;nan;26/11/2025;27/11/2025;nan;SIM;NÃO;nan;-9.6019523;-42.0840707;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1063289;AC-CIND-FAZ-S O JOSE-RURAL 📸;QLP;CURAÇÁ;DEZEMBRO;CONCLUÍDA;CONCLUÍDA;COMPLETO;nan;IVONALDO;JUAREZ;CARLOS EDUARDO;7.1.1.3;100%;0;3;nan;nan;17/12/2025;17/12/2025;nan;nan;NÃO;nan;-9.1907879;-40.0569772;Ver no Mapa;15/12/2025;15/12/2025;15/12/2025;SIM;nan;Consolidado;N/A
1232883;UB-CIND-LOT-SALVADOR PEREIRA LIMA-SALVAD;OBRAS ÁGEIS;CURAÇÁ;DEZEMBRO;CONCLUÍDA;CONCLUÍDA;A SOLICITAR;nan;MICHEL;nan;nan;7.1.1.3;100%;3;1;nan;nan;15/12/2025;16/12/2025;nan;nan;NÃO;nan;-8.9968976;-39.8994757;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1107206;AC-CIND-CJN-PROJETO-CURACA 📸;QLP;JUAZEIRO;DEZEMBRO;CONCLUÍDA;CONCLUÍDA;COMPLETO;nan;ANDERSON;PEDRO LINO;CARLOS EDUARDO;7.1.1.3;100%;1;0;0;nan;04/12/2025;04/12/2025;nan;nan;NÃO;nan;-9.1174707;-40.0885124;Ver no Mapa;04/12/2025;04/12/2025;04/12/2025;SIM;nan;Consolidado;N/A
1214081;UB-CIND-RUA-3-PALMARES;PRIORIDADE PLANO ANEEL;JUAZEIRO;DEZEMBRO;CONCLUÍDA;CONCLUÍDA;COMPLETO;não finalizada no prazo por falta de material;IVONALDO;JUAREZ;VICTOR BARROS;7.1.1.3;100%;1;3;nan;04/12/2025;04/12/2025;04/12/2025;nan;nan;NÃO;nan;-9.4221055;-40.5236038;Ver no Mapa;04/12/2025;20/12/2025;20/12/2025;SIM;nan;Consolidado;N/A
1225098;ME-COEL-REATOR PG B707030-RMN-09X3;EQUIPAMENTO;REMANSO;NOVEMBRO;AVANÇO;EQUIPAMENTO;VIA E-MAIL;nan;ANDERSON;PEDRO LINO;MARLOS LOPES;8.2.2.3;50%;0;6;nan;nan;17/11/2025;21/11/2025;nan;SIM;NÃO;nan;-9.514847;-43.309865;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1145786;AC CIND POV XIQUE XIQUE RURAl;nan;CASA NOVA;SETEMBRO;EM EXECUÇÃO;NÃO INICIADA;nan;OURO;PAULO JUNIOR;FERNANDO;DIEGO ALMEIDA;7.1.2.3;20%;18;29;nan;nan;22/09/2025;30/09/2025;nan;nan;nan;nan;-9.1657286;-41.3927492;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1141807;ER-CIND-POV-ENTRONCAMENTO-RECREIO;nan;CASA NOVA;SETEMBRO;CONCLUÍDA;CONCLUÍDA;nan;3 EQUIPES ADC;SANTIAGO;FERNANDO;SANDRO SANTOS;7.1.2.3;100%;nan;2;2;10/09/2025;10/09/2025;26/09/2025;nan;NÃO;SIM;nan;-9.318951;-41.123503;Ver no Mapa;10/09/2025;29/09/2025;nan;nan;nan;Consolidado;N/A
1146131;AC-REGFV-CCOL-POV DESTERRO-CAI ARA-III;nan;CASA NOVA;SETEMBRO;EM EXECUÇÃO;IMPLANTAÇÃO;nan;OURO;PAULO JUNIOR;FERNANDO;DIEGO ALMEIDA;7.1.2.3;25%;141;394;nan;nan;nan;nan;nan;nan;nan;nan;-9.335318;-41.8057884;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
763601;MP-CCOL-POV CANOINHA-RURAL;nan;CASA NOVA;SETEMBRO;EM EXECUÇÃO;NÃO INICIADA;nan;OURO;PAULO JUNIOR;FERNANDO;DIEGO ALMEIDA;14.7.2.3;10%;25;541;nan;nan;nan;nan;nan;nan;nan;nan;-9.1112573;-41.3759639;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1206677;RR CIND FZ MACHADO PINHOES;nan;JUAZEIRO;SETEMBRO;CONCLUÍDA;CONCLUÍDA;nan;INICIAR ESCAVAÇÃO 09/09;EDIE JONNES;GISMARIO;VICTOR BARROS;7.1.2.3;100%;1;2;nan;nan;16/09/2025;16/09/2025;nan;SIM;NÃO;nan;-9.5913002;-39.8762128;Ver no Mapa;23/09/2025;23/09/2025;23/09/2025;23/09/2025;nan;Consolidado;N/A
1182387;ER-CIND-FAZ-TOGUEMBURGO-SANTANA RURAL;nan;SOBRADINHO;SETEMBRO;CONCLUÍDA;CONCLUÍDA;nan;nan;ANDERSON;PEDRO LINO;DIEGO ALMEIDA;7.1.2.3;100%;1;2;2;06/03/2025;06/09/2025;06/09/2025;nan;NÃO;NÃO;nan;-9.525592;-40.7644843;Ver no Mapa;06/09/2025;11/09/2025;11/09/2025;12/09/2025;nan;Consolidado;N/A
1212274;ER-CIND-POV-LAGOA GRANDE 9999-RURAL;nan;SOBRADINHO;SETEMBRO;CONCLUÍDA;CONCLUÍDA;nan;nan;ANDERSON;PEDRO LINO;DIEGO ALMEIDA;14.7.2.3;100%;nan;2;2;06/09/2025;06/09/2025;06/09/2025;nan;SIM;NÃO;nan;-9.5719662;-40.7752113;Ver no Mapa;06/09/2025;11/09/2025;12/09/2025;12/09/2025;nan;Consolidado;N/A
1206973;RR-GRUA-FAZ-JURITI-RURAL-CURACA;nan;CURAÇÁ;SETEMBRO;MIGRAR;EQUIPAMENTO;nan;OURO MUDANÇA DE LOCALIDADE;EDIE JONNES;FABIO;CARLOS EDUARDO;7.1.2.3;100%;1;4;nan;nan;03/09/2025;05/09/2025;26/09/2025;SIM;nan;nan;-9.055737;-39.9652039;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1215350;AC-GOVE-RUA-7 DE SETEMBRO-CENTRO;nan;UAUÁ;SETEMBRO;CONCLUÍDA;CONCLUÍDA;nan;nan;EDIE JONNES;JUAREZ;CARLOS EDUARDO;7.1.1.3;100%;1;2;2;16/09/2025;16/09/2025;16/09/2025;nan;SIM;NÃO;nan;-10.0114557;-39.4956916;Ver no Mapa;16/09/2025;16/09/2025;16/09/2025;16/09/2025;nan;Consolidado;N/A
1227157;UB-CIND-ROD-JUAZEIRO SOBRADIN 11-A-D J R;INSTITUCIONAL;JUAZEIRO;DEZEMBRO;CONCLUÍDA;CONCLUÍDA;COMPLETO;nan;IVONALDO;JUAREZ;VICTOR BARROS;7.1.1.3;100%;1;6;7;nan;02/12/2025;05/12/2025;nan;SIM;NÃO;nan;-9.450665;-40.521059;Ver no Mapa;02/12/2025;02/12/2025;02/12/2025;SIM;nan;Consolidado;N/A
1177271;RR-GRUA-POV-CURACA EB 06 KM085-RURAL;nan;CURAÇÁ;SETEMBRO;MIGRAR;NÃO INICIADA;nan;OURO;EDIE JONNES;FABIO;CARLOS EDUARDO;7.1.1.3;100%;1;6;nan;nan;24/09/2025;26/09/2025;26/09/2025;SIM;nan;nan;-9.0731065;-39.9175208;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1095451;AC-CIND-POV HORTO DO SALITRE-RURAL 📸;QLP;JUAZEIRO;DEZEMBRO;CONCLUÍDA;CONCLUÍDA;COMPLETO;ADC DUAS TURMAS;IVONALDO;JUAREZ;VICTOR BARROS;7.1.2.3;100%;1;3;2;08/12/2025;08/12/2025;09/12/2025;nan;SIM;NÃO;nan;-9.549811;-40.6425938;Ver no Mapa;08/12/2025;08/12/2025;08/12/2025;SIM;nan;Consolidado;N/A
1198350;ER-CCOL-RUA-04 AGROVILA-PEDRA BRANCA;nan;CURAÇÁ;SETEMBRO;AVANÇO;NÃO INICIADA;nan;nan;EDIE JONNES;TURMA NOVA;CARLOS EDUARDO;7.1.2.3;25%;nan;18;nan;nan;15/08/2025;31/10/2025;nan;nan;nan;nan;-8.6656868;-39.4263194;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1204135;UB-CIND-RUA-DOS COQUEIROS-QUADRA 14 🕯️;QLP;REMANSO;NOVEMBRO;CONCLUÍDA;ENERGIZADA;COMPLETO;nan;ANDERSON;MANUTENÇÃO;MARLOS LOPES;7.1.1.3;100%;1;2;2;19/11/2025;19/11/2025;20/11/2025;nan;NÃO;NÃO;nan;-9.61832;-42.0875;Ver no Mapa;19/11/2025;19/11/2025;19/11/2025;SIM;nan;Consolidado;N/A
B-1178531;UB-CIND-RUA-DA AREIA-PAU A PIQUE;nan;CASA NOVA;AGOSTO;CONCLUÍDA;nan;nan;nan;PAULO JUNIOR;MANUTENÇÃO;nan;7.1.1.3;100%;nan;1;nan;nan;29/08/2025;29/08/2025;nan;NÃO;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Descartado;Filtro CARTEIRA
B-1177525;AC-CIND-RUA- XIQUE XIQUE-CENTRO;nan;PILÃO ARCADO;AGOSTO;CONCLUÍDA;nan;nan;nan;RUBEM;RUBEM;nan;7.1.2.3;100%;nan;1;nan;22/08/2025;nan;nan;nan;NÃO;nan;nan;nan;nan;nan;28/08/2025;28/08/2025;28/08/2025;29/08/2025;nan;Descartado;Filtro CARTEIRA
B-1192026;UB-CIND-TRV-ALVORADA 10-CENTRO;nan;CAMPO ALEGRE DE LOURDES;AGOSTO;CONCLUÍDA;nan;A SOLICITAR;nan;ANDERSON;MANUTENÇÃO;nan;7.1.1.3;100%;nan;1;1;nan;19/08/2025;30/08/2025;nan;NÃO;nan;nan;nan;nan;nan;08/08/2025;08/08/2025;08/08/2025;08/08/2025;nan;Descartado;Filtro CARTEIRA
X-1202267;ER-CIND-ROD-CASA NOVA-RURAL-CASA NOVA;nan;CASA NOVA;AGOSTO;CONCLUÍDA;nan;nan;nan;PAULO JUNIOR;MANUTENÇÃO;nan;7.1.2.3;100%;nan;1;1;nan;07/08/2025;07/08/2025;nan;NÃO;nan;nan;nan;nan;nan;nan;nan;07/08/2025;08/08/2025;nan;Descartado;Filtro CARTEIRA
1032275;ER-CIND-POV-PONTAL-RURAL;nan;JUAZEIRO;SETEMBRO;MIGRAR;VISITA PRÉVIA;nan;OURO;ANDERSON;MANUTENÇÃO;VICTOR BARROS;14.4.12.1;100%;1;6;nan;nan;02/09/2025;03/09/2025;10/09/2025;nan;nan;nan;-9.0742368;-40.2047431;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
X-1170083;ER-CIND-POV-SEROTIM-RURAL;nan;CURAÇÁ;AGOSTO;CONCLUÍDA;nan;nan;nan;EDIE JONNES;PEDRO LINO;nan;7.1.2.3;100%;nan;1;1;nan;28/08/2025;30/08/2025;nan;NÃO;nan;nan;nan;nan;nan;25/08/2025;25/08/2025;26/08/2025;nan;nan;Descartado;Filtro CARTEIRA
B-1169812;IE-RELIGADOR-BMB-01F1-J52477;nan;CASA NOVA;AGOSTO;CONCLUÍDA;nan;nan;nan;ANDERSON;CARLOS LV;nan;8.2.2.3;100%;nan;1;1;nan;11/08/2025;22/08/2025;nan;NÃO;nan;nan;nan;nan;https://maps.app.goo.gl/P6HsJNTSGDML5ksj9;20/08/2025;nan;nan;nan;nan;Descartado;Filtro CARTEIRA
1170528;IE-RELIGADOR-SBC-09S1-G45489;nan;CASA NOVA;AGOSTO;CONCLUÍDA;nan;nan;nan;PAULO JUNIOR;RICARDO LV;nan;8.2.2.3;100%;0;1;1;nan;nan;nan;nan;NÃO;nan;nan;nan;nan;nan;nan;nan;04/08/2025;04/08/2025;nan;Descartado;Filtro CARTEIRA
1203075;UB-CIND-RUA-05 QDA-VILA SAO JOAQUIM;nan;SOBRADINHO;AGOSTO;CONCLUÍDA;nan;nan;nan;SANTIAGO;JUAREZ;nan;7.1.1.3;100%;nan;1;1;nan;04/08/2025;09/08/2025;nan;SIM;nan;CAVA NO LUGAR ERRADO , E CAMINHÃO DEU POBLEMA NO MUCK;nan;nan;nan;04/08/2025;06/08/2025;06/08/2025;07/08/2025;nan;Descartado;Filtro CARTEIRA
X-1180176;ER-CIND-FAZ-OURICURI-UAUA;nan;UAUÁ;AGOSTO;CONCLUÍDA;nan;nan;nan;ANDERSON;MANUTENÇÃO;nan;7.1.2.3;100%;nan;1;nan;1;15/08/2025;15/08/2025;nan;NÃO;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Descartado;Filtro CARTEIRA
X-1193249;UB-CIND-RUA-S O PAULO 999-D-CENTRO;nan;UAUÁ;AGOSTO;CONCLUÍDA;nan;nan;FALTA LANÇAR VÃO DE BT;ANDERSON;MANUTENÇÃO;nan;7.1.1.3;100%;nan;1;1;1;18/08/2025;18/08/2025;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Descartado;Filtro CARTEIRA
X-1191081;IE-RELIGADOR-RMN-09X1-D611928;nan;PILÃO ARCADO;AGOSTO;CONCLUÍDA;nan;nan;LV ORCA;ANDERSON;MANUTENÇÃO;nan;8.2.2.3;100%;nan;1;1;nan;10/08/2025;20/08/2025;nan;nan;nan;nan;nan;nan;nan;04/08/2025;06/08/2025;06/08/2025;11/08/2025;nan;Descartado;Filtro CARTEIRA
X-1205921;ER-CIND-POV-TELHEIRO-TELHEIRO;nan;REMANSO;AGOSTO;CONCLUÍDA;nan;nan;nan;JORGE;JORGE;nan;7.1.2.3;100%;nan;1;1;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;15/08/2025;15/08/2025;nan;Descartado;Filtro CARTEIRA
1198630;AC-CIND-AV-S O FRANCISCO-CENTRO;nan;JUAZEIRO;JULHO;CONCLUÍDA;nan;nan;nan;nan;PEDRO LINO;nan;7.1.1.3;100%;0;1;1;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Descartado;Filtro CARTEIRA
1149015;IE-BANCO CAPACITOR-MND-01N3 📸;EQUIPAMENTO;CASA NOVA;OUTUBRO;CONCLUÍDA;CONCLUÍDA;nan;nan;ANDERSON;PEDRO LINO;DIEGO ALMEIDA;8.4.1.3;100%;1;1;1;nan;27/10/2025;27/10/2025;04/11 Á 04/11;SIM;NÃO;nan;-9.3690855;-40.7984526;Ver no Mapa;31/10/2025;31/10/2025;31/10/2025;31/10/2025;nan;Consolidado;N/A
1214805;ER-CIND-FAZ-BARRA BONITA-RURAL;nan;JUAZEIRO;SETEMBRO;MIGRAR;LOCADA;nan;OURO / VAI SER 22 POSTE;SANTIAGO;IVONALDO;VICTOR BARROS;LPT;100%;3;44;nan;nan;17/09/2025;24/10/2025;nan;nan;nan;nan;-9.3149446;-40.0475408;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1179465;ER-CIND-POV-CALCADO 552-RURAL;QLP;CURAÇÁ;OUTUBRO;CONCLUÍDA;CONCLUÍDA;nan;nan;EDIE JONNES;JUAREZ;CARLOS EDUARDO;0;100%;1;1;1;nan;13/10/2025;13/10/2025;nan;SIM;NÃO;nan;-8.5983057;-39.4422582;Ver no Mapa;25/10/2025;25/10/2025;25/10/2025;27/10/2025;nan;Consolidado;N/A
1204645;AC-CIND-ROD-BA 210-DISTRITO INDUSTRIAL;nan;JUAZEIRO;OUTUBRO;CONCLUÍDA;CONCLUÍDA;nan;nan;ANDERSON;PEDRO LINO;MARLOS LOPES;7.1.1.3;100%;1;1;1;03/10/2025;03/10/2025;03/10/2025;nan;SIM;NÃO;nan;-9.4513069;-40.4975867;Ver no Mapa;03/10/2025;03/10/2025;03/10/2025;06/10/2025;nan;Consolidado;N/A
1159894;UB-CIND-RUA-JUAZEIRO-2;nan;JUAZEIRO;SETEMBRO;AVANÇO;IMPLANTAÇÃO;PARCIAL;OURO;SANTIAGO;IVONALDO;VICTOR BARROS;7.1.1.5;40%;1;66;nan;nan;nan;nan;nan;nan;SIM;nan;-9.4665442;-40.4999899;Ver no Mapa;19/08/2025;nan;nan;nan;nan;Consolidado;N/A
1203125;ER-CIND-POV-SERRA DA BOA VISTA 3-RURAL;nan;JUAZEIRO;OUTUBRO;CONCLUÍDA;CONCLUÍDA;nan;nan;EDIE JONNES;GISMARIO;VICTOR BARROS;7.1.2.3;100%;1;1;1;nan;10/10/2025;10/10/2025;nan;SIM;NÃO;nan;-9.9229584;-40.3748457;Ver no Mapa;13/10/2025;13/10/2025;13/10/2025;14/10/2025;nan;Consolidado;N/A
1212624;AC-CIND-POV-CAMPOS-CAMPOS;nan;JUAZEIRO;OUTUBRO;CONCLUÍDA;CONCLUÍDA;nan;nan;EDIE JONNES;GISMARIO;MARLOS LOPES;7.1.2.3;100%;1;1;1;nan;14/10/2025;14/10/2025;nan;nan;NÃO;nan;-9.3657259;-40.2655602;Ver no Mapa;14/10/2025;14/10/2025;14/10/2025;15/10/2025;nan;Consolidado;N/A
1116565;MP-CIND-POV-MALVINAS 1000-RURAL-MOD;QLA;SENTO SÉ;NOVEMBRO;CONCLUÍDA;ENERGIZADA;COMPLETO;JACSON / FABIO;SANTIAGO;JACSON;SANDRO SANTOS;7.1.2.3;100%;1;23;23;nan;20/11/2025;22/11/2025;nan;SIM;NÃO;nan;-10.1037102;-42.1469957;Ver no Mapa;20/11/2025;29/11/2025;29/11/2025;SIM;nan;Consolidado;N/A
1187735;AC-CIND-AV-BARAO DO RIO B-QUADRA 19;nan;REMANSO;OUTUBRO;CONCLUÍDA;CONCLUÍDA;nan;nan;ANDERSON;MANUTENÇÃO;MARLOS LOPES;7.1.1.3;100%;1;1;1;nan;10/10/2025;10/10/2025;nan;NÃO;NÃO;2025-110663;-9.6172162;-42.0840119;Ver no Mapa;25/09/2025;10/10/2025;10/10/2025;10/10/2025;nan;Consolidado;N/A
1181008;RR-CIND-FAZ-S O PEDRO 11-S O PEDRO;nan;JUAZEIRO;SETEMBRO;AVANÇO;NÃO INICIADA;nan;nan;EDIE JONNES;TURMA NOVA;VICTOR BARROS;7.1.2.3;80%;1;21;nan;08/10/2025;01/10/2025;08/10/2025;nan;NÃO;nan;nan;-9.5961849;-40.4236876;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1153460;MP-CIND-RUA-DOS VERMELHOS-RURAL;nan;JUAZEIRO;SETEMBRO;AVANÇO;NÃO INICIADA;nan;nan;EDIE JONNES;TURMA NOVA;VICTOR BARROS;7.1.2.3;90%;3;26;nan;18/10/2025;09/10/2025;18/10/2025;nan;NÃO;nan;nan;-9.5992005;-40.3925912;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1132085;ER-SEIN-RUA-DAS FLORES-XIQUE-XIQUE;nan;PILÃO ARCADO;SETEMBRO;MIGRAR;VISITA PRÉVIA;nan;OURO;nan;nan;MARLOS LOPES;14.4.12.1;100%;11;26;nan;nan;nan;nan;nan;nan;nan;nan;-10.5568842;-42.6234047;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1113834;AC-CIND ESCOLA MUN.DE BREJINHO-RURAL;nan;PILÃO ARCADO;SETEMBRO;AVANÇO;IMPLANTAÇÃO;nan;nan;PAULO JUNIOR;AILTON;MARLOS LOPES;7.1.2.3;80%;65;416;nan;17/09/2025;nan;30/10/2025;nan;SIM;NÃO;nan;-9.9331343;-42.9012232;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1172127;UB CIND RUA DO CASCALHO - CENTRO;QLA;SENTO SÉ;NOVEMBRO;CONCLUÍDA;ENERGIZADA;COMPLETO;nan;SANTIAGO;JACSON;SANDRO SANTOS;7.1.1.3;100%;1;1;1;nan;17/11/2025;17/11/2025;nan;SIM;NÃO;nan;-9.8360102;-41.7652151;Ver no Mapa;13/11/2025;13/11/2025;13/11/2025;SIM;nan;Consolidado;N/A
997469;ER-CIND-POV-ALMAS-ALEGRE;nan;SENTO SÉ;OUTUBRO;CONCLUÍDA;CONCLUÍDA;nan;OURO;SANTIAGO;JACSON;DIEGO ALMEIDA;14.7.3;100%;2;43;43;nan;23/09/2025;16/10/2025;nan;SIM;SIM;nan;-10.2638619;-41.3329393;Ver no Mapa;15/10/2025;27/10/2025;27/10/2025;27/10/2025;nan;Consolidado;N/A
1211778;ER-CIND-POV-DO PREDIO-PIRI;nan;SENTO SÉ;OUTUBRO;CONCLUÍDA;CONCLUÍDA;nan;FABIO / TURMA NOVA;SANTIAGO;FABIO;SANDRO SANTOS;7.1.2.3;100%;1;40;40;nan;07/10/2025;16/10/2025;nan;SIM;NÃO;nan;-9.790585;-41.377931;Ver no Mapa;07/10/2025;28/10/2025;28/10/2025;28/10/2025;nan;Consolidado;N/A
1212994;RR-CIND-POV-ALMAS-ALMAS;nan;SENTO SÉ;OUTUBRO;CONCLUÍDA;CONCLUÍDA;nan;OURO;SANTIAGO;JACSON;DIEGO ALMEIDA;14.7.3;100%;1;35;35;nan;04/09/2025;16/10/2025;nan;SIM;SIM;nan;-10.2842731;-41.3726258;Ver no Mapa;15/10/2025;24/10/2025;27/10/2025;27/10/2025;nan;Consolidado;N/A
1126389;LD-CCOL-FAZ.RIACHO-RURAL;nan;SENTO SÉ;OUTUBRO;CONCLUÍDA;CONCLUÍDA;nan;nan;SANTIAGO;JACSON;SANDRO SANTOS;7.1.2.3;100%;4;23;21;nan;20/10/2025;28/10/2025;nan;nan;NÃO;nan;-9.8162726;-41.7899309;Ver no Mapa;23/10/2025;31/10/2025;31/10/2025;31/10/2025;nan;Consolidado;N/A
1195081;EQ COEL ROD BR 324 RURAL;nan;REMANSO;SETEMBRO;MIGRAR;NÃO INICIADA;nan;nan;ANDERSON;MANUTENÇÃO;MARLOS LOPES;7.1.2.3;100%;1;2;nan;nan;10/09/2025;27/09/2025;nan;SIM;NÃO;nan;-9.6019523;-42.0840707;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1187735;AC-CIND-AV-BARAO DO RIO B-QUADRA 19;nan;REMANSO;SETEMBRO;MIGRAR;NÃO INICIADA;nan;nan;ANDERSON;MANUTENÇÃO;MARLOS LOPES;7.1.1.3;100%;1;1;nan;25/09/2025;25/09/2025;25/09/2025;nan;nan;nan;2025-110663;-9.6172162;-42.0840119;Ver no Mapa;nan;nan;nan;nan;nan;Consolidado;N/A
1218118;ER-CIND-FAZ-RIACHAO -RURAL;nan;SENTO SÉ;OUTUBRO;CONCLUÍDA;CONCLUÍDA;nan;nan;SANTIAGO;FABIO;SANDRO SANTOS;7.1.2.3;100%;1;11;12;nan;29/10/2025;31/10/2025;nan;nan;NÃO;nan;-9.8167446;-41.7887758;Ver no Mapa;30/10/2025;30/10/2025;30/10/2025;31/10/2025;nan;Consolidado;N/A
