DATA_ENVIO;DATA_DOC;RESPONSAVEL;TIPO;PEP;DEFINICAO;PEDIDO;VALOR_LIQUIDO;CONTRATO;MUNICIPIO;BASE;CICLO
2025-04-14;2025-04-11;RAFAEL;FINAL;B-1130167;B-1130167_PMG0003659/25_FATURA_FINAL;4509179386;15442.0;;MUNDO NOVO;JACOBINA;Abril
2025-04-14;2025-04-12;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1130167;B-1130167_PMG0003659/25_FATURA_FINAL;4509179416;1903.42;;MUNDO NOVO;JACOBINA;Abril
2025-04-15;2025-04-14;RAFAEL;FINAL;B-1062228;B-1062228_PMG0003678/25_FATURA_FINAL;4509181368;35300.32;;SÃO JOSÉ DO JACUÍPE;JACOBINA;Abril
2025-04-15;2025-04-14;RAFAEL;LINHA VIVA;B-1062228;B-1062228_PMG0003678/25_FATURA_FINAL;4509181368;3853.86;;SÃO JOSÉ DO JACUÍPE;JACOBINA;Abril
2025-04-15;2025-04-14;RAFAEL;FINAL;B-1088429;B-1088429_PMG0003678/25_FATURA_FINAL;4509181369;10224.17;;PIRITIBA;JACOBINA;Abril
2025-04-15;2025-04-14;RAFAEL;LINHA VIVA;B-1088429;B-1088429_PMG0003678/25_FATURA_FINAL;4509181369;1806.45;;PIRITIBA;JACOBINA;Abril
2025-04-15;2025-04-14;RAFAEL;PODA;B-1088429;B-1088429_PMG0003678/25_FATURA_FINAL;4509181369;93.47;;PIRITIBA;JACOBINA;Abril
2025-04-15;2025-04-14;RAFAEL;FINAL;B-1149302;B-1149302_PMG0003703/25_FATURA_FINAL;4509183128;25230.21;;PIRITIBA;JACOBINA;Abril
2025-04-15;2025-04-14;RAFAEL;LINHA VIVA;B-1149302;B-1149302_PMG0003703/25_FATURA_FINAL;4509183128;2996.95;;PIRITIBA;JACOBINA;Abril
2025-04-15;2025-04-14;RAFAEL;PODA;B-1149302;B-1149302_PMG0003703/25_FATURA_FINAL;4509183128;186.94;;PIRITIBA;JACOBINA;Abril
2025-04-15;2025-04-14;LOGISTICA;LIGAÇAO;B-1186062;B-1186062_PMG0003703/25_FATURA_FINAL;4509183131;341.27;;PIRITIBA;JACOBINA;Abril
2025-04-15;2025-04-14;LOGISTICA;LIGAÇAO;B-1186092;B-1186092_PMG0003703/25_FATURA_FINAL;4509183132;87.85;;PIRITIBA;JACOBINA;Abril
2025-04-15;2025-04-14;LOGISTICA;LIGAÇAO;B-1186092;B-1186092_PMG0003703/25_FATURA_FINAL;4509183132;91.4;;PIRITIBA;JACOBINA;Abril
2025-04-15;2025-04-14;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1062228;B-1062228_PMG0003678/25_FATURA_FINAL;4509181416;3426.15;;SÃO JOSÉ DO JACUÍPE;JACOBINA;Abril
2025-04-15;2025-04-14;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1149302;B-1149302_PMG0003703/25_FATURA_FINAL;4509183227;3045.4;;PIRITIBA;JACOBINA;Abril
2025-04-15;2025-04-14;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1088429;B-1088429_PMG0003678/25_FATURA_FINAL;4509181417;1142.05;;PIRITIBA;JACOBINA;Abril
2025-04-15;2025-04-15;RAFAEL;LINHA VIVA;OBRA ANTI;OBRA ANTIGA DA TPL;4509182816;3880.28;;TAPIRAMUTÁ;JACOBINA;Abril
2025-04-16;2025-04-15;RAFAEL;FINAL;B-1145388;B-1145388_PMG0003776/25_FATURA_FINAL;4509188760;3666.47;;CAPIM GROSSO;JACOBINA;Abril
2025-04-16;2025-04-15;RAFAEL;LINHA VIVA;B-1145388;B-1145388_PMG0003776/25_FATURA_FINAL;4509188760;1292.9;;CAPIM GROSSO;JACOBINA;Abril
2025-04-16;2025-04-15;RAFAEL;FINAL;B-1145388;B-1145388_PMG0003776/25_FATURA_FINAL;4509188761;884.66;;CAPIM GROSSO;JACOBINA;Abril
2025-04-16;2025-04-12;RAFAEL;FINAL;B-1153564;B-1153564_PMG0003621/25_FATURA_FINAL;4509178378;6055.86;;CAMPO FORMOSO;JACOBINA;Abril
2025-04-16;2025-04-12;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1153564;B-1153564_PMG0003621/25_FATURA_FINAL;4509178401;761.37;;CAMPO FORMOSO;JACOBINA;Abril
2025-04-17;2025-04-16;RAFAEL;FINAL;B-1065855;B-1065855_PMG0003832/25_FATURA_FINAL;4509191463;5017.24;;PIRITIBA;JACOBINA;Abril
2025-04-17;2025-04-16;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1065855;B-1065855_PMG0003832/25_FATURA_FINAL;4509191489;571.03;;PIRITIBA;JACOBINA;Abril
2025-04-17;2025-04-16;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1081404;B-1081404_PMG0003814/25_FATURA_FINAL;4509191432;5519.91;;SÃO JOSÉ DO JACUÍPE;JACOBINA;Abril
2025-04-17;2025-04-16;RAFAEL;FINAL;B-1081404;B-1081404_PMG0003814/25_FATURA_FINAL;4509191367;59021.37;;SÃO JOSÉ DO JACUÍPE;JACOBINA;Abril
2025-04-17;2025-04-16;RAFAEL;LINHA VIVA;B-1081404;B-1081404_PMG0003814/25_FATURA_FINAL;4509191367;4503.73;;SÃO JOSÉ DO JACUÍPE;JACOBINA;Abril
2025-04-17;2025-04-16;RAFAEL;FINAL;B-1081404;B-1081404_PMG0003814/25_FATURA_FINAL;4509191368;522.86;;SÃO JOSÉ DO JACUÍPE;JACOBINA;Abril
2025-04-17;2025-04-16;RAFAEL;FINAL;B-1151534;B-1151534_PMG0003814/25_FATURA_FINAL;4509191371;12787.86;;PIRITIBA;JACOBINA;Abril
2025-04-17;2025-04-16;RAFAEL;LINHA VIVA;B-1151534;B-1151534_PMG0003814/25_FATURA_FINAL;4509191371;1756.51;;PIRITIBA;JACOBINA;Abril
2025-04-17;2025-04-16;RAFAEL;PODA;B-1151534;B-1151534_PMG0003814/25_FATURA_FINAL;4509191371;46.73;;PIRITIBA;JACOBINA;Abril
2025-04-17;2025-04-16;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1151534;B-1151534_PMG0003814/25_FATURA_FINAL;4509191434;1522.73;;PIRITIBA;JACOBINA;Abril
2025-04-17;2025-04-17;LIGAÇAO;LIGAÇAO;B-1062224;B-1062224_PMG0003814/25_FATURA_FINAL;4509178374;193.71;;SÃO JOSÉ DO JACUÍPE;JACOBINA;Abril
2025-04-17;2025-04-17;LIGAÇAO;LIGAÇAO;B-1062224;B-1062224_PMG0003814/25_FATURA_FINAL;4509178374;182.8;;SÃO JOSÉ DO JACUÍPE;JACOBINA;Abril
2025-04-17;2025-04-17;LIGAÇAO;LIGAÇAO;B-1062234;B-1062234_PMG0003814/25_FATURA_FINAL;4509178375;682.55;;SÃO JOSÉ DO JACUÍPE;JACOBINA;Abril
2025-04-17;2025-04-17;RAFAEL;FINAL;B-1168683;B-1168683_PMG0003832/25_FATURA_FINAL;4509191464;7842.81;;CAMPO FORMOSO;JACOBINA;Abril
2025-04-17;2025-04-17;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1168683;B-1168683_PMG0003832/25_FATURA_FINAL;4509191490;951.71;;CAMPO FORMOSO;JACOBINA;Abril
2025-04-17;2025-04-17;RAFAEL;FINAL;B-1093305;B-1093305_PMG0003861/25_FATURA_FINAL;4509192648;12.69;;CAMPO FORMOSO;JACOBINA;Abril
2025-04-17;2025-04-17;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1093305;B-1093305_PMG0003861/25_FATURA_FINAL;4509192649;12546.72;;CAMPO FORMOSO;JACOBINA;Abril
2025-04-17;2025-04-17;RAFAEL;FINAL;B-1093305;B-1093305_PMG0003861/25_FATURA_FINAL;4509192650;293.84;;CAMPO FORMOSO;JACOBINA;Abril
2025-04-17;2025-04-17;RAFAEL;FINAL;B-1098880;B-1098880_PMG0003861/25_FATURA_FINAL;4509192651;1961.51;;UMBURANAS;JACOBINA;Abril
2025-04-17;2025-04-17;RAFAEL;LINHA VIVA;B-1098880;B-1098880_PMG0003861/25_FATURA_FINAL;4509192651;3429.1;;UMBURANAS;JACOBINA;Abril
2025-04-17;2025-04-17;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1098880;B-1098880_PMG0003861/25_FATURA_FINAL;4509192729;293.84;;UMBURANAS;JACOBINA;Abril
2025-04-19;2025-04-18;RAFAEL;FINAL;B-1115432;B-1115432_PMG0003865/25_FATURA_FINAL;4509193027;41630.95;;OUROLÂNDIA;JACOBINA;Abril
2025-04-19;2025-04-18;RAFAEL;LINHA VIVA;B-1115432;B-1115432_PMG0003865/25_FATURA_FINAL;4509193027;1714.69;;OUROLÂNDIA;JACOBINA;Abril
2025-04-19;2025-04-18;RAFAEL;FINAL;B-1115432;B-1115432_PMG0003865/25_FATURA_FINAL;4509193028;1516.23;;OUROLÂNDIA;JACOBINA;Abril
2025-04-19;2025-04-18;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1115432;B-1115432_PMG0003865/25_FATURA_FINAL;4509193082;4758.54;;OUROLÂNDIA;JACOBINA;Abril
2025-04-19;2025-04-18;LIGAÇAO;LIGAÇAO;B-1128011;B-1128011_PMG0003865/25_FATURA_FINAL;4509193029;175.7;;OUROLÂNDIA;JACOBINA;Abril
2025-04-19;2025-04-18;LIGAÇAO;LIGAÇAO;B-1128011;B-1128011_PMG0003865/25_FATURA_FINAL;4509193029;182.8;;OUROLÂNDIA;JACOBINA;Abril
2025-04-19;2025-04-18;LIGAÇAO;LIGAÇAO;B-1128013;B-1128013_PMG0003868/25_FATURA_FINAL;4509193091;682.55;;OUROLÂNDIA;JACOBINA;Abril
2025-04-19;2025-04-18;RAFAEL;FINAL;B-1173826;B-1173826_PMG0003865/25_FATURA_FINAL;4509193031;5999.39;;UMBURANAS;JACOBINA;Abril
2025-04-19;2025-04-18;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1173826;B-1173826_PMG0003865/25_FATURA_FINAL;4509193084;761.37;;UMBURANAS;JACOBINA;Abril
2025-04-22;2025-04-22;RAFAEL;FINAL;B-1098618;B-1098618_PMG0003870/25_FATURA_FINAL;4509193364;65483.88;;MUNDO NOVO;JACOBINA;Abril
2025-04-22;2025-04-22;RAFAEL;LINHA VIVA;B-1098618;B-1098618_PMG0003870/25_FATURA_FINAL;4509193364;3164.44;;MUNDO NOVO;JACOBINA;Abril
2025-04-22;2025-04-22;RAFAEL;PODA;B-1098618;B-1098618_PMG0003870/25_FATURA_FINAL;4509193364;3926.65;;MUNDO NOVO;JACOBINA;Abril
2025-04-22;2025-04-22;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1098618;B-1098618_PMG0003870/25_FATURA_FINAL;4509193396;7232.99;;MUNDO NOVO;JACOBINA;Abril
2025-04-22;2025-04-22;RAFAEL;FINAL;B-1134261;B-1134261_PMG0003870/25_FATURA_FINAL;4509193368;27647.97;;UMBURANAS;JACOBINA;Abril
2025-04-22;2025-04-22;RAFAEL;LINHA VIVA;B-1134261;B-1134261_PMG0003870/25_FATURA_FINAL;4509193368;1348.79;;UMBURANAS;JACOBINA;Abril
2025-04-22;2025-04-22;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1134261;B-1134261_PMG0003870/25_FATURA_FINAL;4509193398;2855.13;;UMBURANAS;JACOBINA;Abril
2025-04-22;2025-04-22;RAFAEL;FINAL;B-1134261;B-1134261_PMG0003870/25_FATURA_FINAL;4509193370;1463.86;;UMBURANAS;JACOBINA;Abril
2025-04-22;2025-04-22;LIGAÇAO;LIGAÇAO;B-1106146;B-1106146_PMG0003870/25_FATURA_FINAL;4509193366;87.85;;MUNDO NOVO;JACOBINA;Abril
2025-04-22;2025-04-22;LIGAÇAO;LIGAÇAO;B-1106146;B-1106146_PMG0003870/25_FATURA_FINAL;4509193366;91.4;;MUNDO NOVO;JACOBINA;Abril
2025-04-22;2025-04-22;RAFAEL;FINAL;B-1160515;B-1160515_PMG0003870/25_FATURA_FINAL;4509193371;1732.63;;CAMPO FORMOSO;JACOBINA;Abril
2025-04-22;2025-04-22;LIGAÇAO;LIGAÇAO;B-1106147;B-1106147_PMG0003882/25_FATURA_FINAL;4509194154;341.27;;MUNDO NOVO;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;FINAL;B-1114135;B-1114135_PMG0003897/25_FATURA_FINAL;4509194815;12338.71;;MUNDO NOVO;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;LINHA VIVA;B-1114135;B-1114135_PMG0003897/25_FATURA_FINAL;4509194815;456.55;;MUNDO NOVO;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;FINAL;B-1136793;B-1136793_PMG0003897/25_FATURA_FINAL;4509194816;28190.08;;PIRITIBA;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;LINHA VIVA;B-1136793;B-1136793_PMG0003897/25_FATURA_FINAL;4509194816;1348.79;;PIRITIBA;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;PODA;B-1136793;B-1136793_PMG0003897/25_FATURA_FINAL;4509194816;140.2;;PIRITIBA;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;FINAL;B-1136793;B-1136793_PMG0003897/25_FATURA_FINAL;4509194817;2549.98;;PIRITIBA;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;LINHA VIVA;B-1136793;B-1136793_PMG0003897/25_FATURA_FINAL;4509194817;149.33;;PIRITIBA;JACOBINA;Abril
2025-04-23;2025-04-23;LIGAÇAO;LIGAÇAO;B-1180843;B-1180843_PMG0003897/25_FATURA_FINAL;4509194819;341.27;;PIRITIBA;JACOBINA;Abril
2025-04-23;2025-04-23;LIGAÇAO;LIGAÇAO;B-1181284;B-1181284_PMG0003897/25_FATURA_FINAL;4509194820;87.85;;PIRITIBA;JACOBINA;Abril
2025-04-23;2025-04-23;LIGAÇAO;LIGAÇAO;B-1181284;B-1181284_PMG0003897/25_FATURA_FINAL;4509194820;91.4;;PIRITIBA;JACOBINA;Abril
2025-04-23;2025-04-23;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1114135;B-1114135_PMG0003897/25_FATURA_FINAL;4509194885;1522.73;;MUNDO NOVO;JACOBINA;Abril
2025-04-23;2025-04-23;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1136793;B-1136793_PMG0003897/25_FATURA_FINAL;4509194886;3045.4;;PIRITIBA;JACOBINA;Abril
2025-04-23;2025-04-23;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1148749;B-1148749_PMG0003914/25_FATURA_FINAL;4509195505;380.68;;OUROLÂNDIA;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;FINAL;B-1148749;B-1148749_PMG0003914/25_FATURA_FINAL;4509195434;4269.12;;OUROLÂNDIA;JACOBINA;Abril
2025-04-23;2025-04-23;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1077783;B-1077783_PMG0003914/25_FATURA_FINAL;4509195503;1142.05;;MUNDO NOVO;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;FINAL;B-1077783;B-1077783_PMG0003914/25_FATURA_FINAL;4509195431;9555.28;;MUNDO NOVO;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;LINHA VIVA;B-1077783;B-1077783_PMG0003914/25_FATURA_FINAL;4509195431;1166.39;;MUNDO NOVO;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;FINAL;B-0823492;B-0823492_PMG0003933/25_FATURA_FINAL;4509196088;13397.96;;MUNDO NOVO;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;LINHA VIVA;B-0823492;B-0823492_PMG0003933/25_FATURA_FINAL;4509196088;3438.6;;MUNDO NOVO;JACOBINA;Abril
2025-04-23;2025-04-23;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-0823492;B-0823492_PMG0003933/25_FATURA_FINAL;4509196323;1522.73;;MUNDO NOVO;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;FINAL;B-1042793;B-1042793_PMG0003933/25_FATURA_FINAL;4509196091;1921.81;;OUROLÂNDIA;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;LINHA VIVA;B-1042793;B-1042793_PMG0003933/25_FATURA_FINAL;4509196091;4070.47;;OUROLÂNDIA;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;FINAL;B-1161918;B-1161918_PMG0003939/25_FATURA_FINAL;4509196500;17863.41;;CAMPO FORMOSO;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;LINHA VIVA;B-1161918;B-1161918_PMG0003939/25_FATURA_FINAL;4509196500;2849.19;;CAMPO FORMOSO;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;FINAL;B-1161918;B-1161918_PMG0003939/25_FATURA_FINAL;4509196502;1028.28;;CAMPO FORMOSO;JACOBINA;Abril
2025-04-23;2025-04-23;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1161918;B-1161918_PMG0003939/25_FATURA_FINAL;4509196523;1713.08;;CAMPO FORMOSO;JACOBINA;Abril
2025-04-23;2025-04-23;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1042793;B-1042793_PMG0003933/25_FATURA_FINAL;4509196325;396.85;;OUROLÂNDIA;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;FINAL;B-1176820;B-1176820_PMG0003933/25_FATURA_FINAL;4509196097;3763.33;;CAMPO FORMOSO;JACOBINA;Abril
2025-04-23;2025-04-23;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1176820;B-1176820_PMG0003933/25_FATURA_FINAL;4509196328;380.68;;CAMPO FORMOSO;JACOBINA;Abril
2025-04-23;2025-04-23;RAFAEL;FINAL;B-1176820;B-1176820_PMG0003933/25_FATURA_FINAL;4509196101;1073.48;;CAMPO FORMOSO;JACOBINA;Abril
2025-04-23;2025-04-24;LIGAÇAO;LIGAÇAO;B-1196193;B-1196193_PMG0003960/25_FATURA_FINAL;4509197280;175.7;;CAMPO FORMOSO;JACOBINA;Abril
2025-04-23;2025-04-24;LIGAÇAO;LIGAÇAO;B-1196193;B-1196193_PMG0003960/25_FATURA_FINAL;4509197280;182.8;;CAMPO FORMOSO;JACOBINA;Abril
2025-04-28;2025-04-25;RAFAEL;FINAL;B-1161410;B-1161410_PMG0004002/25_FATURA_FINAL;4509198847;3084.23;;SAUDE;JACOBINA;Maio
2025-04-28;2025-04-25;RAFAEL;LINHA VIVA;B-1161410;B-1161410_PMG0004002/25_FATURA_FINAL;4509198847;2662.54;;SAUDE;JACOBINA;Maio
2025-04-28;2025-04-25;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1161410;B-1161410_PMG0004002/25_FATURA_FINAL;4509198863;190.34;;SAUDE;JACOBINA;Maio
2025-04-28;2025-04-25;RAFAEL;FINAL;B-1161410;B-1161410_PMG0004002/25_FATURA_FINAL;4509198848;1373.32;;SAUDE;JACOBINA;Maio
2025-04-28;2025-04-25;RAFAEL;LINHA VIVA;B-1161410;B-1161410_PMG0004002/25_FATURA_FINAL;4509198848;179.19;;SAUDE;JACOBINA;Maio
2025-04-28;2025-04-25;RAFAEL;LINHA VIVA;B-1161410;B-1161410_PMG0004002/25_FATURA_FINAL;4509198846;12.69;;SAUDE;JACOBINA;Maio
2025-04-28;2025-04-25;RAFAEL;FINAL;B-1146725;B-1146725_PMG0003982/25_FATURA_FINAL;4509197754;2240.39;;GAVIÃO;JACOBINA;Maio
2025-04-28;2025-04-25;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1146725;B-1146725_PMG0003982/25_FATURA_FINAL;4509197781;190.34;;GAVIÃO;JACOBINA;Maio
2025-04-29;2025-04-24;RAFAEL;FINAL;B-1149468;B-1149468_PMG0003982/25_FATURA_FINAL;4509197755;4682.1;;UMBURANAS;JACOBINA;Maio
2025-04-29;2025-04-24;RAFAEL;LINHA VIVA;B-1149468;B-1149468_PMG0003982/25_FATURA_FINAL;4509197755;2629.74;;UMBURANAS;JACOBINA;Maio
2025-04-29;2025-04-24;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1149468;B-1149468_PMG0003982/25_FATURA_FINAL;4509197782;571.03;;UMBURANAS;JACOBINA;Maio
2025-04-29;2025-04-24;LIGAÇAO;LIGAÇAO;B-1149469;B-1149469_PMG0003982/25_FATURA_FINAL;4509197756;249.72;;UMBURANAS;JACOBINA;Maio
2025-04-29;2025-04-24;LIGAÇAO;LIGAÇAO;B-1149470;B-1149470_PMG0003960/25_FATURA_FINAL;4509197280;175.7;;UMBURANAS;JACOBINA;Maio
2025-04-29;2025-04-24;LIGAÇAO;LIGAÇAO;B-1149470;B-1149470_PMG0003960/25_FATURA_FINAL;4509197280;182.8;;UMBURANAS;JACOBINA;Maio
2025-04-29;2025-04-24;RAFAEL;FINAL;B-1130072;B-1130072_PMG0003982/25_FATURA_FINAL;4509197753;24244.19;;UMBURANAS;JACOBINA;Maio
2025-04-29;2025-04-24;RAFAEL;LINHA VIVA;B-1130072;B-1130072_PMG0003982/25_FATURA_FINAL;4509197753;724.74;;UMBURANAS;JACOBINA;Maio
2025-04-29;2025-04-24;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1130072;B-1130072_PMG0003982/25_FATURA_FINAL;4509197780;2855.13;;UMBURANAS;JACOBINA;Maio
2025-04-29;2025-04-24;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1151265;B-1151265_PMG0003982/25_FATURA_FINAL;4509197783;761.37;;CAMPO FORMOSO;JACOBINA;Maio
2025-04-29;2025-04-24;RAFAEL;FINAL;B-1151265;B-1151265_PMG0003982/25_FATURA_FINAL;4509197757;6283.99;;CAMPO FORMOSO;JACOBINA;Maio
2025-04-29;2025-04-29;RAFAEL;FINAL;B-1073798;B-1073798_PMG0004059/25_FATURA_FINAL;4509201465;36615.36;;CAMPO FORMOSO;JACOBINA;Maio
2025-04-29;2025-04-29;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1073798;B-1073798_PMG0004059/25_FATURA_FINAL;4509201516;3997.18;;CAMPO FORMOSO;JACOBINA;Maio
2025-04-29;2025-04-29;RAFAEL;FINAL;B-1073798;B-1073798_PMG0004059/25_FATURA_FINAL;4509201466;709.35;;CAMPO FORMOSO;JACOBINA;Maio
2025-04-29;2025-04-29;LIGAÇAO;LIGAÇAO;B-1191323;B-1191323_PMG0004009/25_FATURA_FINAL;4509199225;1706.38;;CAMPO FORMOSO;JACOBINA;Maio
2025-04-29;2025-04-29;LIGAÇAO;LIGAÇAO;B-1191567;B-1191567_PMG0004009/25_FATURA_FINAL;4509199226;439.26;;CAMPO FORMOSO;JACOBINA;Maio
2025-04-29;2025-04-29;LIGAÇAO;LIGAÇAO;B-1191567;B-1191567_PMG0004009/25_FATURA_FINAL;4509199226;457.01;;CAMPO FORMOSO;JACOBINA;Maio
2025-05-06;2025-05-05;LIGAÇAO;LIGAÇAO;B-1191272;B-1191272_PMG0004089/25_FATURA_FINAL;4509203723;124.86;;GAVIÃO;JACOBINA;Maio
2025-05-06;2025-05-05;LIGAÇAO;LIGAÇAO;B-1191489;B-1191489_PMG0004089/25_FATURA_FINAL;4509203724;87.85;;GAVIÃO;JACOBINA;Maio
2025-05-06;2025-05-05;LIGAÇAO;LIGAÇAO;B-1191489;B-1191489_PMG0004089/25_FATURA_FINAL;4509203724;91.4;;GAVIÃO;JACOBINA;Maio
2025-05-06;2025-05-05;RAFAEL;FINAL;B-1113871;B-1113871_PMG0004092/25_FATURA_FINAL;4509204300;30571.37;;GAVIÃO;JACOBINA;Maio
2025-05-06;2025-05-05;RAFAEL;LINHA VIVA;B-1113871;B-1113871_PMG0004092/25_FATURA_FINAL;4509204300;1348.79;;GAVIÃO;JACOBINA;Maio
2025-05-06;2025-05-05;RAFAEL;FINAL;B-1113871;B-1113871_PMG0004092/25_FATURA_FINAL;4509204301;6454.63;;GAVIÃO;JACOBINA;Maio
2025-05-06;2025-05-05;LIGAÇAO;LIGAÇAO;B-1188176;B-1188176_PMG0004092/25_FATURA_FINAL;4509204303;341.27;;GAVIÃO;JACOBINA;Maio
2025-05-06;2025-05-05;LIGAÇAO;LIGAÇAO;B-1188461;B-1188461_PMG0004092/25_FATURA_FINAL;4509204304;87.85;;GAVIÃO;JACOBINA;Maio
2025-05-06;2025-05-05;LIGAÇAO;LIGAÇAO;B-1188461;B-1188461_PMG0004092/25_FATURA_FINAL;4509204304;91.4;;GAVIÃO;JACOBINA;Maio
2025-05-06;2025-05-05;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1113871;B-1113871_PMG0004092/25_FATURA_FINAL;4509204319;3426.15;;GAVIÃO;JACOBINA;Maio
2025-05-07;2025-05-06;RAFAEL;FINAL;B-1151038;B-1151038_PMG0004155/25_FATURA_FINAL;4509208004;22116.73;;PIRITIBA;JACOBINA;Maio
2025-05-07;2025-05-06;RAFAEL;LINHA VIVA;B-1151038;B-1151038_PMG0004155/25_FATURA_FINAL;4509208004;3164.44;;PIRITIBA;JACOBINA;Maio
2025-05-07;2025-05-06;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1151038;B-1151038_PMG0004155/25_FATURA_FINAL;4509208047;2664.78;;PIRITIBA;JACOBINA;Maio
2025-05-07;2025-05-06;LIGAÇAO;LIGAÇAO;B-1199226;B-1199226_PMG0004104/25_FATURA_FINAL;4509205583;87.85;;PIRITIBA;JACOBINA;Maio
2025-05-07;2025-05-06;LIGAÇAO;LIGAÇAO;B-1199226;B-1199226_PMG0004104/25_FATURA_FINAL;4509205583;91.4;;PIRITIBA;JACOBINA;Maio
2025-05-07;2025-05-06;LIGAÇAO;LIGAÇAO;B-1198948;B-1198948_PMG0004099/25_FATURA_FINAL;4509205007;341.18;;PIRITIBA;JACOBINA;Maio
2025-05-07;2025-05-06;RAFAEL;FINAL;B-1148818;B-1148818_PMG0004155/25_FATURA_FINAL;4509208001;39526.58;;MUNDO NOVO;JACOBINA;Maio
2025-05-07;2025-05-06;RAFAEL;LINHA VIVA;B-1148818;B-1148818_PMG0004155/25_FATURA_FINAL;4509208001;1897.09;;MUNDO NOVO;JACOBINA;Maio
2025-05-07;2025-05-06;RAFAEL;PODA;B-1148818;B-1148818_PMG0004155/25_FATURA_FINAL;4509208001;140.2;;MUNDO NOVO;JACOBINA;Maio
2025-05-07;2025-05-06;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1148818;B-1148818_PMG0004155/25_FATURA_FINAL;4509208046;4377.86;;MUNDO NOVO;JACOBINA;Maio
2025-05-07;2025-05-06;RAFAEL;FINAL;B-1148818;B-1148818_PMG0004155/25_FATURA_FINAL;4509208002;1516.23;;MUNDO NOVO;JACOBINA;Maio
2025-05-07;2025-05-06;LIGAÇAO;LIGAÇAO;B-1148822;B-1148822_PMG0004155/25_FATURA_FINAL;4509208003;341.27;;MUNDO NOVO;JACOBINA;Maio
2025-05-07;2025-05-06;LIGAÇAO;LIGAÇAO;B-1148830;B-1148830_PMG0004145/25_FATURA_FINAL;4509207334;87.85;;MUNDO NOVO;JACOBINA;Maio
2025-05-07;2025-05-06;LIGAÇAO;LIGAÇAO;B-1148830;B-1148830_PMG0004145/25_FATURA_FINAL;4509207334;91.4;;MUNDO NOVO;JACOBINA;Maio
2025-05-08;2025-05-06;LOGISTICA;DISTRIBUIÇÃO DE POSTE;B-1168718;B-1168718_PMG0004181/25_FATURA_FINAL;4509210015;1332.39;;TAPIRAMUTÁ;JACOBINA;Maio
2025-05-08;2025-05-06;RAFAEL;FINAL;B-1168718;B-1168718_PMG0004181/25_FATURA_FINAL;4509209748;10653.97;;TAPIRAMUTÁ;JACOBINA;Maio
