ID;PROJETO;TITULO;MUNICIPIO;ENERGIZAÇÃO;ENTRADA;DIAS P/ ENTREGA;POSTES;CLIENTES;TECNICO;FECHAMENTO;AS BUILT;GSE;DT. SOL;ATESTO;DT. SOL.1;RESERVAS;DT. SOL.2;VALOR MAO DE OBRA LV;VALOR Á FATURAR DISTRI. DE POSTES;VALOR Á FATURAR LM;VALOR PENDENTE FATURAR;VALOR PROJETO;TIPO PENDENCIA;PENDENCIA;SUPERVISOR;TURMA;DT POSTAGEM;GEOEX;CICLO DE POSTAGEM;ANO;DATA ANALISE;UNITIZADO;TEMPO PARA ACEITE;DA ENTREGA A POSTAGEM;COORD;DIAS;DT. SOLIC;DT. SOLIC.1;DT. SOLIC.2;OBS;EVIDENCIAS;REALIZADO;DT. REALIZADO;ESTAGIÁRIO;DIAS ENTR. FECHA.;DESCRIÇÃO PENDÊNCIA;"VL FATURADO ""MED. PARCIAL""";UTEP;ULTIMA POSTAGEM;OBRAS SIMPLIFICADAS;EVIDENCIAS BOOK;PENDENCIAS;Column 38;DIAS EM FECHAM.;DIAS P/ ENTR. AS BUILT
UTEP;B-1132696;ER-CIND-POV-MORRO BONITO-RURAL;TAPIRAMUTÁ;11/10/2024;12/09/2025;336,0;;;UILQUER;13/10/2025;13/10/2025;Conciliado;06/10/2025;;;;;;R$ 857,91;R$ 7.630,81;R$ 8.488,72;R$ 38.797,92;Aguardando analise QAA;Coelba;;;15/12/2025;Aceita;Janeiro;2026.0;17/12/2025;Nao;432;94;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1202702;ER-CIND-FAZ-CAPOEIRAO-IBIAPORA;MUNDO NOVO;22/07/2025;05/08/2025;177,0;5,0;1;UILQUER;29/07/2025;29/07/2025;Conciliado;29/07/2025;;;Movimentado;;;R$ 951,71;R$ 7.953,72;R$ 8.905,43;R$ 23.841,49;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;HEMORGENES;06/08/2025;Aceita;Agosto;;09/08/2025;Nao;18;1;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1215802;KIT - FAZ-CAPOEIRAO-IBIAPORA;MUNDO NOVO;22/07/2025;05/08/2025;177,0;;1;UILQUER;;;;;;;Movimentado;;;;R$ 384,55;R$ 384,55;;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;HEMORGENES;06/08/2025;Aceita;Agosto;;09/08/2025;Nao;18;1;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1216076;MED - FAZ-CAPOEIRAO-IBIAPORA;MUNDO NOVO;22/07/2025;05/08/2025;177,0;;1;UILQUER;;;;;;;Movimentado;;;;R$ 403,96;R$ 403,96;;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;HEMORGENES;06/08/2025;Aceita;Agosto;;09/08/2025;Nao;18;1;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1188995;UB-CIND-PR -JOAO DANTAS-CENTRO;OUROLÂNDIA;22/07/2025;02/08/2025;177,0;1,0;;UILQUER;25/07/2025;25/07/2025;Conciliado;25/07/2025;;;Movimentado;;;R$ 190,34;R$ 1.679,90;R$ 1.870,24;R$ 8.709,05;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;JOSÉ MILTON;04/08/2025;Aceita;Agosto;;07/08/2025;Nao;16;2;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1182172;UB-CIND-RUA-DO CRUZEIRO-CENTRO;OUROLÂNDIA;22/07/2025;02/08/2025;177,0;1,0;;UILQUER;05/08/2025;05/08/2025;Conciliado;06/08/2025;;;Movimentado;;;R$ 214,48;R$ 1.967,87;R$ 2.182,35;R$ 10.157,01;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;JOSÉ MILTON;08/08/2025;Aceita;Agosto;;18/08/2025;Nao;27;6;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1203423;UB-CIND-TRV-ALZIRA MOURA-CENTRO;GAVIÃO;21/07/2025;24/07/2025;178,0;2,0;;UILQUER;24/07/2025;24/07/2025;Conciliado;30/07/2025;;;Movimentado;;;R$ 380,68;R$ 3.078,42;R$ 3.459,10;R$ 17.334,98;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;ANTONIO;04/08/2025;Aceita;Agosto;;09/08/2025;Nao;19;11;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1142488;MP-CIND-FAZ-DIAMANTINA-RURAL;UMBURANAS;24/07/2025;30/07/2025;175,0;67,0;3;LARISSA;01/08/2025;;Conciliado;;;;;;R$ 3.331,05;R$ 14.369,99;R$ 125.120,36;R$ 142.821,40;R$ 582.689,92;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;ELIEZER;08/08/2025;Aceita;Agosto;;14/08/2025;Nao;21;9;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1205683;KIT-CIND-FAZ-DIAMANTINA-RURAL;UMBURANAS;24/07/2025;30/07/2025;175,0;;;LARISSA;01/08/2025;;;;;;;;;;R$ 854,51;R$ 854,51;R$ 6.522,39;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;ELIEZER;08/08/2025;Aceita;Agosto;;14/08/2025;Nao;21;9;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1205702;MD-CIND-FAZ-DIAMANTINA-RURAL;UMBURANAS;24/07/2025;30/07/2025;175,0;;;LARISSA;01/08/2025;;;;;;;;;;R$ 381,65;R$ 381,65;R$ 3.260,22;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;ELIEZER;08/08/2025;Aceita;Agosto;;14/08/2025;Nao;21;9;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1176795;ER-CIND-POV- MATA II -RURAL;UMBURANAS;24/07/2025;11/09/2025;175,0;2,0;;EMILLE;05/09/2025;05/09/2025;Conciliado;05/09/2025;;;Movimentado;;;R$ 428,95;R$ 3.311,99;R$ 3.740,94;R$ 15.543,78;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;ELIEZER;11/09/2025;Aceita;Setembro;;15/09/2025;Nao;53;0;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1072528;ER-CIND-FAZ-BARREIROS-BARREIROS;CAMPO FORMOSO;23/07/2025;26/07/2025;176,0;2,0;;UILQUER;28/07/2025;28/07/2025;Conciliado;28/07/2025;;;Movimentado;;R$ 3.037,39;R$ 428,95;R$ 3.917,26;R$ 7.383,60;R$ 15.065,82;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO;EUDÁRIO;04/08/2025;Aceita;Agosto;;11/08/2025;Nao;19;9;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1158163;UB-CCOL-RUA-TOPAZIO -220;CAMPO FORMOSO;23/07/2025;26/07/2025;176,0;0,0;;UILQUER;28/07/2025;28/07/2025;Conciliado;30/07/2025;;;Movimentado;;;;R$ 1.577,22;R$ 1.577,22;R$ 33.034,62;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO;EUDÁRIO;11/08/2025;Aceita;Agosto;;13/08/2025;Nao;21;16;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1040663;MP-CCOL-RUA PIABAS-PIABAS;CAMPO FORMOSO;26/07/2025;26/07/2025;173,0;37,0;;LARISSA;02/08/2025;;Conciliado;;;;;;R$ 3.775,69;7.935,67;132.741,88;R$ 144.453,24;R$ 444.578,53;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO;;08/08/2025;Aceita;Agosto;;14/08/2025;Nao;19;13;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1040667;KIT RUA PIABAS-PIABAS;CAMPO FORMOSO;26/07/2025;26/07/2025;173,0;;;LARISSA;02/08/2025;;;;;;;;;;R$ 981,56;R$ 981,56;R$ 15.744,04;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO;;08/08/2025;Aceita;Agosto;;14/08/2025;Nao;19;13;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1040683;MEDIDOR - COL-RUA PIABAS-PIABAS;CAMPO FORMOSO;26/07/2025;26/07/2025;173,0;;;LARISSA;02/08/2025;;;;;;;;;;R$ 605,95;R$ 605,95;R$ 1.182,94;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO;;08/08/2025;Aceita;Agosto;;14/08/2025;Nao;19;13;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1136051;ER-CIND-FAZ-MANDACARU-RURAL;BAIXA GRANDE;26/07/2025;05/08/2025;173,0;3,0;;UILQUER;08/08/2025;08/08/2025;Conciliado;08/08/2025;;;;;R$ 3.265,81;R$ 643,43;R$ 5.637,99;R$ 9.547,23;R$ 45.593,59;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;13/08/2025;Aceita;Agosto;;18/08/2025;Nao;23;8;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1158635;ER-CIND-FAZ-RURAL-LAGOA DO MAMAO;BAIXA GRANDE;28/07/2025;05/08/2025;171,0;2,0;1;UILQUER;11/08/2025;11/08/2025;Conciliado;14/08/2025;;;;;R$ 3.644,03;R$ 380,68;R$ 3.451,41;R$ 7.476,12;R$ 23.624,81;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;27/08/2025;Aceita;Setembro;;27/08/2025;Nao;30;22;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1213895;KIT -ER-CIND-FAZ-RURAL-LAGOA DO MAMAO;BAIXA GRANDE;28/07/2025;05/08/2025;171,0;;;UILQUER;11/08/2025;11/08/2025;Conciliado;14/08/2025;;;;;;;R$ 285,84;R$ 285,84;R$ 2.125,38;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;27/08/2025;Aceita;Setembro;;27/08/2025;Nao;30;22;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1213949;MED - ER-CIND-FAZ-RURAL-LAGOA DO MAMAO;BAIXA GRANDE;28/07/2025;05/08/2025;171,0;;;UILQUER;11/08/2025;11/08/2025;Conciliado;14/08/2025;;;;;;;R$ 127,22;R$ 127,22;R$ 1.164,11;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;27/08/2025;Aceita;Setembro;;27/08/2025;Nao;30;22;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1118713;AC-CIND-TRV-URBANA-CENTRO-OUROLANDIA;GAVIÃO;29/07/2025;04/08/2025;170,0;1,0;;UILQUER;11/08/2025;11/08/2025;Conciliado;;;;;;R$ 3.960,68;R$ 214,48;R$ 2.133,04;R$ 6.308,20;R$ 59.493,95;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;12/08/2025;Aceita;Agosto;;18/08/2025;Nao;20;8;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1119176;ER-CIND-POV-LAGOA CAVADA-RURAL;CAMPO FORMOSO;30/07/2025;04/08/2025;169,0;6,0;;UILQUER;11/08/2025;11/08/2025;Conciliado;12/08/2025;;;;;R$ 3.461,54;R$ 1.142,05;R$ 9.388,14;R$ 13.991,73;R$ 60.147,37;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO;;27/08/2025;Aceita;Setembro;;27/08/2025;Nao;28;23;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1170497;ER-CIND-ET-GARIMPO DO SOCOTO-RURAL;CAMPO FORMOSO;30/07/2025;04/08/2025;169,0;4,0;;UILQUER;18/08/2025;18/08/2025;Conciliado;19/08/2025;;;Movimentado;;R$ 1.835,35;R$ 857,91;R$ 6.743,33;R$ 9.436,59;R$ 26.059,93;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO;;04/09/2025;Aceita;Setembro;;05/09/2025;Nao;37;31;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1214976;KIT -CIND-ET-GARIMPO DO SOCOTO-RURAL;CAMPO FORMOSO;30/07/2025;04/08/2025;169,0;;;UILQUER;18/08/2025;18/08/2025;Conciliado;19/08/2025;;;Movimentado;;;;R$ 281,39;R$ 281,39;R$ 14.877,72;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;04/09/2025;Aceita;Setembro;;05/09/2025;Nao;37;31;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1215257;MED -CIND-ET-GARIMPO DO SOCOTO-RURAL;CAMPO FORMOSO;30/07/2025;04/08/2025;169,0;;;UILQUER;18/08/2025;18/08/2025;Conciliado;19/08/2025;;;Movimentado;;;;R$ 403,96;R$ 403,96;R$ 8.148,74;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;04/09/2025;Aceita;Setembro;;05/09/2025;Nao;37;31;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1170163;ER-CIND-FAZ-UMBUZEIRO DA ONCA-RR-PEIXE;GAVIÃO;31/07/2025;31/08/2025;168,0;1,0;1;UILQUER;23/08/2025;23/08/2025;Conciliado;25/08/2025;;;Movimentado;;;R$ 214,48;R$ 2.447,27;R$ 2.661,75;R$ 16.693,18;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;03/09/2025;Aceita;Setembro;;04/09/2025;Nao;35;3;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1023330;ER-CIND-POV-CONFORTO-CONFORTO;GAVIÃO;31/07/2025;06/08/2025;168,0;33,0;1;LARISSA;15/08/2025;15/08/2025;Conciliado;;;;;;;R$ 7.077,76;R$ 74.368,66;R$ 81.446,42;;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;18/08/2025;Aceita;Agosto;;20/08/2025;Nao;20;12;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1217260;KIT - CIND-POV-CONFORTO-CONFORTO;GAVIÃO;31/07/2025;06/08/2025;168,0;;;LARISSA;;;;;;;;;;;R$ 384,55;R$ 384,55;;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;18/08/2025;Aceita;Agosto;;20/08/2025;Nao;20;12;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1217267;MED - CIND-POV-CONFORTO-CONFORTO;GAVIÃO;31/07/2025;06/08/2025;168,0;;;LARISSA;;;;;;;;;;;R$ 201,98;R$ 201,98;;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;18/08/2025;Aceita;Agosto;;20/08/2025;Nao;20;12;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1196265;ER-CIND-POV-MATEUS-RURAL;GAVIÃO;31/07/2025;11/08/2025;168,0;6,0;;UILQUER;18/08/2025;18/08/2025;Conciliado;19/08/2025;;;Movimentado;;;R$ 1.286,86;R$ 11.926,42;R$ 13.213,28;R$ 51.679,65;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;03/09/2025;Aceita;Setembro;;04/09/2025;Nao;35;23;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1214408;KIT - CIND-POV-MATEUS-RURAL;GAVIÃO;31/07/2025;11/08/2025;168,0;;;UILQUER;18/08/2025;18/08/2025;Conciliado;19/08/2025;;;Movimentado;;;;R$ 140,69;R$ 140,69;R$ 2.125,38;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;03/09/2025;Aceita;Setembro;;04/09/2025;Nao;35;23;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1214503;MED - CIND-POV-MATEUS-RURAL;GAVIÃO;31/07/2025;11/08/2025;168,0;;;UILQUER;18/08/2025;18/08/2025;Conciliado;19/08/2025;;;Movimentado;;;;R$ 127,22;R$ 127,22;R$ 1.164,11;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;03/09/2025;Aceita;Setembro;;04/09/2025;Nao;35;23;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1134043;LD-CCOL-POV.TOCA DO GONÇALO-RURAL;CAMPO FORMOSO;31/07/2025;04/08/2025;168,0;51,0;;LARISSA;06/08/2025;05/08/2025;Conciliado;;;;;;R$ 1.251,39;R$ 10.938,35;R$ 175.628,54;R$ 187.818,28;R$ 627.837,64;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO;;15/08/2025;Aceita;Agosto;;20/08/2025;Nao;20;11;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1134054;KIT - POV.TOCA DO GONÇALO-RURAL;CAMPO FORMOSO;31/07/2025;04/08/2025;168,0;;;LARISSA;;;;;;;;;;;R$ 1.538,20;R$ 1.538,20;R$ 15.712,68;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO;;15/08/2025;Aceita;Agosto;;20/08/2025;Nao;20;11;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1134044;MED- POV.TOCA DO GONÇALO-RURAL;CAMPO FORMOSO;31/07/2025;04/08/2025;168,0;;;LARISSA;;;;;;;;;;;R$ 807,93;R$ 807,93;R$ 467,08;APTA PARA UNITIZAÇÃO;Coelba;EDLECIO;;15/08/2025;Aceita;Agosto;;20/08/2025;Nao;20;11;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1194120;ER-CIND-FAZ-UMBURANA-RURAL;GAVIÃO;31/07/2025;11/08/2025;168,0;3,0;;UILQUER;18/08/2025;18/08/2025;Conciliado;23/08/2025;;;Movimentado;;;R$ 643,43;R$ 5.988,50;R$ 6.631,93;R$ 20.785,60;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;03/09/2025;Aceita;Setembro;;04/09/2025;Nao;35;23;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1214971;KIT - CIND-FAZ-UMBURANA-RURAL;GAVIÃO;31/07/2025;11/08/2025;168,0;;;UILQUER;18/08/2025;18/08/2025;Conciliado;23/08/2025;;;Movimentado;;;;R$ 140,69;R$ 140,69;R$ 2.125,38;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;03/09/2025;Aceita;Setembro;;04/09/2025;Nao;35;23;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1215251;MED - CIND-FAZ-UMBURANA-RURAL;GAVIÃO;31/07/2025;11/08/2025;168,0;;;UILQUER;18/08/2025;18/08/2025;Conciliado;23/08/2025;;;Movimentado;;;;R$ 201,98;R$ 201,98;;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;03/09/2025;Aceita;Setembro;;04/09/2025;Nao;35;23;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1203292;UB-CIND-RUA-NOVA-LOT SALV   IANO INACIO R.;OUROLANDIA;31/07/2025;02/08/2025;168,0;6,0;;UILQUER;19/08/2025;19/08/2025;Conciliado;23/08/2025;;;Movimentado;;;R$ 1.286,86;R$ 10.712,70;R$ 11.999,56;R$ 22.636,78;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;02/09/2025;Aceita;Setembro;;04/09/2025;Nao;35;31;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1204678;ER-CIND-FAZ-TRES RIACHOS 326-RURAL;MUNDO NOVO;31/07/2025;05/08/2025;168,0;;;UILQUER;19/08/2025;19/08/2025;Conciliado;20/08/2025;;;Movimentado;;R$ 2.259,49;R$ 1.072,39;R$ 9.214,37;R$ 12.546,25;R$ 42.630,36;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;15/09/2025;Aceita;Setembro;;18/09/2025;Nao;49;41;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1216768;KIT - FAZ-TRES RIACHOS 326-RURAL;MUNDO NOVO;31/07/2025;05/08/2025;168,0;5,0;;UILQUER;19/08/2025;19/08/2025;Conciliado;20/08/2025;;;Movimentado;;;;R$ 384,55;R$ 384,55;;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;15/09/2025;Aceita;Setembro;;18/09/2025;Nao;49;41;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1216838;MED - FAZ-TRES RIACHOS 326-RURAL;MUNDO NOVO;31/07/2025;05/08/2025;168,0;;;UILQUER;19/08/2025;19/08/2025;Conciliado;20/08/2025;;;Movimentado;;;;R$ 201,98;R$ 201,98;;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;15/09/2025;Aceita;Setembro;;18/09/2025;Nao;49;41;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1155071;LD-CCOL-FAZ.CAIS-RURAL;OUROLÂNDIA;31/07/2025;07/08/2025;168,0;22,0;;LARISSA;13/08/2025;13/08/2025;;;;;;;R$ 1.416,59;R$ 4.932,98;R$ 50.042,56;R$ 56.392,13;;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;18/08/2025;Aceita;Agosto;;20/08/2025;Nao;20;11;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1173843;ME COEL AV CHICO MENDES RURAL;VÁRZEA DA ROÇA;31/07/2025;11/08/2025;11,0;21,0;;LARISSA;15/08/2025;15/08/2025;Conciliado;23/10/2025;;;;;R$ 3.688,90;R$ 4.504,03;R$ 68.954,61;R$ 77.147,54;R$ 158.464,80;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;2/12/2025;Aceita;Dezembro;;05/12/2025;Nao;127;113;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1114109;AL GRUA AG SERRA RURAL;MUNDO NOVO;01/08/2025;06/08/2025;5,0;50,0;;UILQUER;29/08/2025;27/08/2025;Conciliado;15/09/2025;;;Almoxarifado;;R$ 10.646,36;R$ 10.723,87;R$ 143.980,91;R$ 165.351,14;R$ 1.096.622,87;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;23/09/2025;Aceita;Outubro;;24/09/2025;Nao;54;48;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1186797;UB-CIND-RUA-D 99-JACOBINA III;JACOBINA;15/08/2025;11/09/2025;27,0;1,0;;UILQUER;27/08/2025;27/08/2025;Conciliado;28/08/2025;;;Movimentado;;;R$ 214,48;R$ 1.686,00;R$ 1.966,82;R$ 114.729,30;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;07/10/2025;Aceita;Outubro;;10/10/2025;Nao;56;26;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1206832;UB-SEIN-RUA-DO COQUEIRO-URBANA;MAIRI;13/08/2025;05/09/2025;155,0;6,0;;NATÃ;08/09/2025;08/09/2025;Conciliado;28/08/2025;;;Movimentado;;;R$ 1.286,86;R$ 10.502,99;R$ 11.789,85;;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;15/09/2025;Aceita;Setembro;;17/09/2025;Nao;35;10;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1136916;UB-CIND-RUA-ARNALDO BORGES MATOS-AEROPOR;PIRITIBA;12/08/2025;05/09/2025;156,0;10,0;;UILQUER;08/09/2025;05/09/2025;Conciliado;10/09/2025;;;Almoxarifado;;;R$ 2.144,77;R$ 17.174,34;R$ 19.319,11;R$ 114.729,30;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;11/09/2025;Aceita;Setembro;;15/09/2025;Nao;34;6;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1161968;MP-CIND-POV.CONFORTO-RURAL;GAVIÃO;26/08/2025;04/09/2025;142,0;16,0;;UILQUER;05/09/2025;04/09/2025;Conciliado;09/09/2025;;;Movimentado;;;R$ 2.788,21;R$ 23.305,88;R$ 26.094,09;;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;15/09/2025;Aceita;Setembro;;19/09/2025;Nao;24;11;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1217982;KIT-POV.CONFORTO-RURAL;GAVIÃO;26/08/2025;04/09/2025;142,0;;;UILQUER;05/09/2025;04/09/2025;Conciliado;;;;Movimentado;;;;R$ 384,55;R$ 384,55;;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;15/09/2025;Aceita;Setembro;;19/09/2025;Nao;24;11;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1218042;MED-POV.CONFORTO-RURAL;GAVIÃO;26/08/2025;04/09/2025;142,0;;;UILQUER;05/09/2025;04/09/2025;Conciliado;;;;Movimentado;;;;R$ 201,98;R$ 201,98;;APTA PARA UNITIZAÇÃO;Coelba;CARLOS EDUARDO;;15/09/2025;Aceita;Setembro;;19/09/2025;Nao;24;11;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1097443;UB-CCOL-AV-NUMA ALVES BARRETO-CENTRO;MUNDO NOVO;23/08/2025;05/09/2025;145,0;1,0;;EMILLE;04/09/2025;28/08/2025;Conciliado;28/08/2025;;;Movimentado;;;R$ 214,48;R$ 1.866,20;R$ 2.080,68;;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;HEMORGENES;12/09/2025;Aceita;Setembro;;18/09/2025;Nao;26;7;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1173821;ER-CIND-AV-CASTRO ALVES-CENTRO-SUMARE;PIRITIBA;22/08/2025;05/09/2025;146,0;5,0;;UILQUER;08/09/2025;05/09/2025;Conciliado;08/09/2025;;;;;;R$ 1.072,39;R$ 8.902,84;R$ 9.975,23;;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;JOAOZITO;15/09/2025;Aceita;Setembro;;16/09/2025;Nao;25;10;JACOBINA;;;;;;;;;;;;;;;;;;;;
UTEP;B-1202667;RR-CIND-POV-LAMEIRO VARZEA DANTAS 2233-R;SÃO JOSÉ DO JACUÍPE;26/08/2025;04/09/2025;9,0;13,0;;UILQUER;04/09/2025;04/09/2025;Conciliado;28/08/2025;;;Movimentado;05/09/2025;R$ 3.602,97;R$ 2.788,21;R$ 22.873,01;R$ 29.264,19;R$ 59.739,79;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;ANTONIO;14/10/2025;Aceita;Novembro;;16/10/2025;Nao;51;40;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1101377;LD CIND POV ASSENT PANORAMA RURAL;PIRITIBA;28/08/2025;05/09/2025;8,0;13,0;;UILQUER;08//09/2025;08/09/2025;Conciliado;10/09/2025;;;Movimentado;;;R$ 2.788,21;R$ 27.432,76;R$ 30.220,97;;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;;22/09/2025;Aceita;Outubro;;24/09/2025;Nao;27;17;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1101380;KIT CIND POV ASSENT PANORAMA RURAL;PIRITIBA;28/08/2025;05/09/2025;8,0;;;UILQUER;08//09/2025;08/09/2025;Conciliado;;;;Movimentado;;;;R$ 769,10;R$ 769,10;;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;;22/09/2025;Aceita;Outubro;;24/09/2025;Nao;27;17;JACOBINA;;;;;;;;;;;;;;;;;;;;
LPT;B-1101381;MED CIND POV ASSENT PANORAMA RURAL;PIRITIBA;28/08/2025;05/09/2025;8,0;;;UILQUER;08//09/2025;08/09/2025;Conciliado;;;;Movimentado;;;;R$ 403,97;R$ 403,97;;APTA PARA UNITIZAÇÃO;Coelba;RAFAEL;;22/09/2025;Aceita;Outubro;;24/09/2025;Nao;27;17;JACOBINA;;;;;;;;;;;;;;;;;;;;
